text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
37.69352443,None,space,2.107222041,37.69352443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,39.94285486,None,39.94285486,None,0.281111111,-0.266666667,1,0,0,7.074193225,stim8,0.001785709,None,39.94285486,None,39.94285486,None,39.94285486,None,39.94285486,None,39.94285486,None,39.94285486,None,39.94285486,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,64.4372389,None,64.4372389,None,0.224444444,0.254444444,1,0,0,25.90653171,stim2,0.001244408,None,64.4372389,None,64.4372389,None,64.4372389,None,64.4372389,None,64.4372389,None,64.4372389,None,64.4372389,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,110.7229589,None,110.7229589,None,0.344444444,-0.013333333,1,0,0,13.05086775,stim1,0.001934996,None,110.7229589,None,110.7229589,None,110.7229589,None,110.7229589,None,110.7229589,None,110.7229589,None,110.7229589,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,140.8192253,None,140.8192253,None,-0.375555556,0.003333333,1,0,0,7.656925179,stim5,0.005561056,None,140.8192253,None,140.8192253,None,140.8192253,None,140.8192253,None,140.8192253,None,140.8192253,None,140.8192253,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,159.1699496,None,159.1699496,None,0.01,0.374444444,1,0,0,8.41854199,stim3,0.002519267,None,159.1699496,None,159.1699496,None,159.1699496,None,159.1699496,None,159.1699496,None,159.1699496,None,159.1699496,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,180.8688363,None,180.8688363,None,-0.006666667,0.36,1,0,0,7.76091165,stim3,0.003633342,None,180.8688363,None,180.8688363,None,180.8688363,None,180.8688363,None,180.8688363,None,180.8688363,None,180.8688363,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,206.4015345,None,206.4015345,None,-0.254444444,0.256666667,1,0,0,7.325365286,stim4,0.004692189,None,206.4015345,None,206.4015345,None,206.4015345,None,206.4015345,None,206.4015345,None,206.4015345,None,206.4015345,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,231.7531708,None,231.7531708,None,0.278888889,0.262222222,1,0,0,21.33513127,stim2,0.001580959,None,231.7531708,None,231.7531708,None,231.7531708,None,231.7531708,None,231.7531708,None,231.7531708,None,231.7531708,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,290.9516133,None,290.9516133,None,-0.32,-0.008888889,1,0,0,7.652893492,stim5,0.001780162,None,290.9516133,None,290.9516133,None,290.9516133,None,290.9516133,None,290.9516133,None,290.9516133,None,290.9516133,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,311.4848877,None,311.4848877,None,0.258888889,-0.268888889,1,0,0,18.48722227,stim8,0.001439699,None,311.4848877,None,311.4848877,None,311.4848877,None,311.4848877,None,311.4848877,None,311.4848877,None,311.4848877,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,353.5498446,None,353.5498446,None,0.008888889,0.365555556,1,0,0,15.9793595,stim3,0.007358481,None,353.5498446,None,353.5498446,None,353.5498446,None,353.5498446,None,353.5498446,None,353.5498446,None,353.5498446,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,393.9686085,None,393.9686085,None,0.021111111,-0.383333333,1,0,0,14.3507612,stim7,0.000243336,None,393.9686085,None,393.9686085,None,393.9686085,None,393.9686085,None,393.9686085,None,393.9686085,None,393.9686085,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,423.698943,None,423.698943,None,0.343333333,0.002222222,1,0,0,10.92647873,stim1,0.008214067,None,423.698943,None,423.698943,None,423.698943,None,423.698943,None,423.698943,None,423.698943,None,423.698943,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,449.2814948,None,449.2814948,None,0.005555556,0.377777778,1,0,0,4.19086532,stim3,0.006054291,None,449.2814948,None,449.2814948,None,449.2814948,None,449.2814948,None,449.2814948,None,449.2814948,None,449.2814948,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,465.5981469,None,465.5981469,None,-0.228888889,-0.272222222,1,0,0,10.87497582,stim6,0.004693214,None,465.5981469,None,465.5981469,None,465.5981469,None,465.5981469,None,465.5981469,None,465.5981469,None,465.5981469,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,490.7151278,None,490.7151278,None,0.385555556,0.008888889,1,0,0,11.54068482,stim1,0.006588396,None,490.7151278,None,490.7151278,None,490.7151278,None,490.7151278,None,490.7151278,None,490.7151278,None,490.7151278,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,523.614801,None,523.614801,None,0.01,-0.377777778,1,0,0,16.57109342,stim7,0.00421917,None,523.614801,None,523.614801,None,523.614801,None,523.614801,None,523.614801,None,523.614801,None,523.614801,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,551.9134429,None,551.9134429,None,-0.28,0.26,1,0,0,10.90395213,stim4,0.003313751,None,551.9134429,None,551.9134429,None,551.9134429,None,551.9134429,None,551.9134429,None,551.9134429,None,551.9134429,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,572.1303515,None,572.1303515,None,0.294444444,0.243333333,1,0,0,3.038274586,stim2,0.004291333,None,572.1303515,None,572.1303515,None,572.1303515,None,572.1303515,None,572.1303515,None,572.1303515,None,572.1303515,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,590.1132184,None,590.1132184,None,0.367777778,-0.014444444,1,0,0,8.306891407,stim1,0.003421638,None,590.1132184,None,590.1132184,None,590.1132184,None,590.1132184,None,590.1132184,None,590.1132184,None,590.1132184,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,608.799512,None,608.799512,None,-0.238888889,-0.275555556,1,0,0,8.783925677,stim6,0.002597668,None,608.799512,None,608.799512,None,608.799512,None,608.799512,None,608.799512,None,608.799512,None,608.799512,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,631.0624474,None,631.0624474,None,-0.017777778,-0.377777778,1,0,0,5.725523082,stim7,0.005078611,None,631.0624474,None,631.0624474,None,631.0624474,None,631.0624474,None,631.0624474,None,631.0624474,None,631.0624474,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,654.0622121,None,654.0622121,None,0.027777778,-0.374444444,1,0,0,3.601196295,stim7,0.006210809,None,654.0622121,None,654.0622121,None,654.0622121,None,654.0622121,None,654.0622121,None,654.0622121,None,654.0622121,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,685.6286252,None,685.6286252,None,-0.263333333,0.246666667,1,0,0,24.29047576,stim4,0.003648991,None,685.6286252,None,685.6286252,None,685.6286252,None,685.6286252,None,685.6286252,None,685.6286252,None,685.6286252,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,722.6279694,None,722.6279694,None,0.003333333,-0.385555556,1,0,0,18.12499296,stim7,0.002679361,None,722.6279694,None,722.6279694,None,722.6279694,None,722.6279694,None,722.6279694,None,722.6279694,None,722.6279694,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,753.8984186,None,753.8984186,None,0.003333333,-0.38,1,0,0,3.516116793,stim7,0.00419473,None,753.8984186,None,753.8984186,None,753.8984186,None,753.8984186,None,753.8984186,None,753.8984186,None,753.8984186,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,770.8273066,None,770.8273066,None,-0.375555556,-0.007777778,1,0,0,4.641178698,stim5,0.003452075,None,770.8273066,None,770.8273066,None,770.8273066,None,770.8273066,None,770.8273066,None,770.8273066,None,770.8273066,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,793.1777145,None,793.1777145,None,-0.264444444,0.255555556,1,0,0,6.339611886,stim4,0.001886009,None,793.1777145,None,793.1777145,None,793.1777145,None,793.1777145,None,793.1777145,None,793.1777145,None,793.1777145,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,812.6268953,None,812.6268953,None,-0.005555556,-0.376666667,1,0,0,18.2604206,stim7,0.007219525,None,812.6268953,None,812.6268953,None,812.6268953,None,812.6268953,None,812.6268953,None,812.6268953,None,812.6268953,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,843.1763057,None,843.1763057,None,0.252222222,0.246666667,1,0,0,6.455136223,stim2,0.006231336,None,843.1763057,None,843.1763057,None,843.1763057,None,843.1763057,None,843.1763057,None,843.1763057,None,843.1763057,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,865.210222,None,865.210222,None,0.348888889,-0.008888889,1,0,0,11.30250823,stim1,0.002709102,None,865.210222,None,865.210222,None,865.210222,None,865.210222,None,865.210222,None,865.210222,None,865.210222,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
,,,,,,889.2588805,None,889.2588805,None,0.258888889,-0.265555556,1,0,0,5.77453369,stim8,0.003745797,None,889.2588805,None,889.2588805,None,889.2588805,None,889.2588805,None,889.2588805,None,889.2588805,None,889.2588805,None,S7,8,2020_Jun_03_1504,word_exp,2020.1.0,None
