text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
31.05229937,None,space,24.07321918,31.05229937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,55.2768889,None,55.2768889,None,0.288888889,0.263333333,1,0,0,11.44926864,stim2,0.012515389,None,55.2768889,None,55.2768889,None,55.2768889,None,55.2768889,None,55.2768889,None,55.2768889,None,55.2768889,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,90.68049398,None,90.68049398,None,0.286666667,0.245555556,1,0,0,5.246285361,stim2,0.008540467,None,90.68049398,None,90.68049398,None,90.68049398,None,90.68049398,None,90.68049398,None,90.68049398,None,90.68049398,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,110.3516073,None,110.3516073,None,0.27,0.265555556,1,0,0,9.932499861,stim2,0.012846435,None,110.3516073,None,110.3516073,None,110.3516073,None,110.3516073,None,110.3516073,None,110.3516073,None,110.3516073,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,134.3179363,None,134.3179363,None,-0.024444444,-0.38,1,0,0,5.95618391,stim7,0.016197334,None,134.3179363,None,134.3179363,None,134.3179363,None,134.3179363,None,134.3179363,None,134.3179363,None,134.3179363,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,163.5737122,None,163.5737122,None,0.23,0.255555556,1,0,0,6.651659752,stim2,0.000556519,None,163.5737122,None,163.5737122,None,163.5737122,None,163.5737122,None,163.5737122,None,163.5737122,None,163.5737122,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,184.4165841,None,184.4165841,None,-0.014444444,-0.386666667,1,0,0,12.92781927,stim7,0.014145062,None,184.4165841,None,184.4165841,None,184.4165841,None,184.4165841,None,184.4165841,None,184.4165841,None,184.4165841,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,212.5023462,None,212.5023462,None,0.28,-0.268888889,1,0,0,16.46911036,stim8,0.001731822,None,212.5023462,None,212.5023462,None,212.5023462,None,212.5023462,None,212.5023462,None,212.5023462,None,212.5023462,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,243.3447701,None,243.3447701,None,-0.263333333,0.26,1,0,0,4.237852137,stim4,0.00248958,None,243.3447701,None,243.3447701,None,243.3447701,None,243.3447701,None,243.3447701,None,243.3447701,None,243.3447701,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
,,,,,,267.7509704,None,267.7509704,None,0.28,0.26,1,0,0,5.983342896,stim2,0.003168934,None,267.7509704,None,267.7509704,None,267.7509704,None,267.7509704,None,267.7509704,None,267.7509704,None,267.7509704,None,S1,3,2020_May_04_1202,word_exp,2020.1.0,None
