ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
goat,bear,hog,cow,eagle,ant,whale,ladybug,turtle,"['stim2', 'stim3', 'stim1', 'stim6', 'stim8', 'stim5', 'stim7', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
rat,lizard,ant,pigeon,mouse,frog,tiger,hog,cow,"['stim4', 'stim8', 'stim7', 'stim1', 'stim5', 'stim2', 'stim6', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
hog,eagle,snake,monkey,bat,shark,turtle,giraffe,crocodile,"['stim3', 'stim7', 'stim8', 'stim6', 'stim2', 'stim4', 'stim5', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
rat,tiger,dog,fox,bluebird,crocodile,lizard,sparrow,duck,"['stim6', 'stim2', 'stim1', 'stim3', 'stim8', 'stim5', 'stim7', 'stim7', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
eagle,dog,turtle,monkey,shark,ladybug,lizard,frog,goldfish,"['stim5', 'stim3', 'stim1', 'stim6', 'stim2', 'stim7', 'stim8', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
turtle,owl,monkey,eagle,dog,sheep,bear,lizard,ladybug,"['stim7', 'stim8', 'stim5', 'stim4', 'stim6', 'stim2', 'stim3', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
whale,giraffe,bat,pigeon,spider,bluebird,hog,snail,tiger,"['stim6', 'stim7', 'stim8', 'stim1', 'stim4', 'stim2', 'stim3', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
horse,giraffe,sheep,owl,turtle,crocodile,turkey,bluebird,goat,"['stim1', 'stim2', 'stim8', 'stim5', 'stim4', 'stim6', 'stim3', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
goldfish,monkey,cow,hog,whale,elephant,cat,lizard,spider,"['stim4', 'stim7', 'stim5', 'stim6', 'stim3', 'stim8', 'stim2', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
giraffe,cow,bear,sheep,elephant,spider,snail,hog,dog,"['stim4', 'stim2', 'stim1', 'stim3', 'stim8', 'stim7', 'stim5', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
cow,dog,dolphin,fox,tiger,bear,monkey,eagle,ant,"['stim1', 'stim6', 'stim5', 'stim4', 'stim2', 'stim3', 'stim8', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
bat,crocodile,snail,rat,turtle,lizard,snake,sheep,fox,"['stim3', 'stim7', 'stim8', 'stim4', 'stim5', 'stim1', 'stim6', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
monkey,rat,shark,cow,ant,tiger,fox,duck,giraffe,"['stim8', 'stim3', 'stim5', 'stim6', 'stim7', 'stim1', 'stim4', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
snake,fox,turkey,monkey,sheep,whale,crocodile,turtle,horse,"['stim6', 'stim7', 'stim5', 'stim4', 'stim1', 'stim3', 'stim2', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
crocodile,bluebird,snake,horse,giraffe,ant,rat,owl,snail,"['stim2', 'stim8', 'stim5', 'stim6', 'stim4', 'stim3', 'stim7', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
giraffe,rat,hog,frog,lizard,whale,mouse,sheep,cat,"['stim7', 'stim2', 'stim1', 'stim8', 'stim6', 'stim5', 'stim4', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
whale,dolphin,cow,butterfly,lizard,shark,duck,owl,ant,"['stim1', 'stim5', 'stim4', 'stim6', 'stim8', 'stim2', 'stim7', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
snail,turkey,duck,ladybug,cat,pigeon,monkey,sparrow,fox,"['stim3', 'stim2', 'stim1', 'stim7', 'stim4', 'stim8', 'stim5', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
horse,bear,elephant,pigeon,snake,dolphin,sparrow,cow,monkey,"['stim2', 'stim7', 'stim8', 'stim1', 'stim5', 'stim3', 'stim4', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
turtle,monkey,tiger,fox,bat,mouse,dolphin,frog,ladybug,"['stim7', 'stim6', 'stim8', 'stim5', 'stim3', 'stim2', 'stim1', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
spider,duck,rat,shark,frog,ladybug,giraffe,butterfly,monkey,"['stim7', 'stim5', 'stim2', 'stim4', 'stim8', 'stim6', 'stim1', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
monkey,frog,sheep,horse,snake,cat,dog,pigeon,owl,"['stim6', 'stim3', 'stim2', 'stim1', 'stim5', 'stim7', 'stim8', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sheep,pigeon,whale,giraffe,ladybug,lizard,fox,horse,eagle,"['stim7', 'stim3', 'stim2', 'stim5', 'stim6', 'stim1', 'stim4', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
pigeon,crocodile,ladybug,frog,bear,fox,sheep,whale,giraffe,"['stim2', 'stim3', 'stim6', 'stim8', 'stim7', 'stim4', 'stim5', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
shark,eagle,snail,spider,frog,elephant,horse,hog,snake,"['stim5', 'stim8', 'stim6', 'stim4', 'stim7', 'stim2', 'stim3', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
turtle,duck,sheep,goldfish,lizard,rat,whale,cat,pigeon,"['stim4', 'stim1', 'stim3', 'stim5', 'stim7', 'stim6', 'stim2', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
lizard,snake,bluebird,butterfly,sheep,mouse,duck,monkey,frog,"['stim8', 'stim1', 'stim6', 'stim5', 'stim4', 'stim7', 'stim3', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
snake,frog,goldfish,duck,dog,bat,goat,owl,tiger,"['stim1', 'stim2', 'stim3', 'stim5', 'stim8', 'stim6', 'stim4', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
whale,bluebird,sparrow,snake,tiger,frog,goat,elephant,crocodile,"['stim7', 'stim8', 'stim4', 'stim6', 'stim5', 'stim3', 'stim1', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sparrow,goldfish,dog,butterfly,goat,fox,ladybug,dolphin,owl,"['stim8', 'stim3', 'stim6', 'stim2', 'stim4', 'stim5', 'stim1', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
turkey,frog,whale,rat,spider,monkey,horse,bear,hog,"['stim8', 'stim5', 'stim6', 'stim7', 'stim3', 'stim2', 'stim1', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
owl,goldfish,mouse,snail,whale,ladybug,sheep,sparrow,goat,"['stim7', 'stim5', 'stim2', 'stim6', 'stim8', 'stim3', 'stim1', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
bluebird,frog,turtle,crocodile,bat,dolphin,goldfish,hog,fox,"['stim4', 'stim1', 'stim2', 'stim7', 'stim8', 'stim3', 'stim6', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
dog,butterfly,goat,hog,turkey,bat,elephant,crocodile,whale,"['stim2', 'stim3', 'stim6', 'stim8', 'stim5', 'stim7', 'stim4', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
snake,hog,elephant,turkey,eagle,lizard,bear,crocodile,cat,"['stim5', 'stim7', 'stim1', 'stim2', 'stim8', 'stim3', 'stim6', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
dolphin,cow,turtle,duck,bluebird,ant,tiger,spider,frog,"['stim8', 'stim2', 'stim3', 'stim5', 'stim6', 'stim1', 'stim7', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
goldfish,ladybug,elephant,turtle,whale,mouse,ant,butterfly,turkey,"['stim4', 'stim3', 'stim6', 'stim1', 'stim5', 'stim7', 'stim8', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
ant,duck,rat,horse,goldfish,giraffe,butterfly,fox,spider,"['stim8', 'stim6', 'stim2', 'stim4', 'stim1', 'stim7', 'stim5', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
dolphin,eagle,monkey,elephant,butterfly,whale,owl,lizard,pigeon,"['stim5', 'stim7', 'stim3', 'stim2', 'stim6', 'stim1', 'stim8', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
duck,mouse,spider,turtle,crocodile,cow,dog,shark,giraffe,"['stim3', 'stim1', 'stim4', 'stim2', 'stim6', 'stim5', 'stim8', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
shark,duck,dolphin,bluebird,ant,tiger,mouse,butterfly,lizard,"['stim2', 'stim8', 'stim5', 'stim6', 'stim1', 'stim4', 'stim3', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
butterfly,ant,crocodile,turkey,sheep,snail,bear,tiger,owl,"['stim1', 'stim8', 'stim3', 'stim5', 'stim4', 'stim2', 'stim6', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
cat,spider,elephant,crocodile,frog,bear,turtle,shark,eagle,"['stim5', 'stim2', 'stim3', 'stim6', 'stim4', 'stim1', 'stim8', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
eagle,hog,sparrow,snail,cat,cow,turkey,frog,turtle,"['stim2', 'stim6', 'stim1', 'stim5', 'stim4', 'stim8', 'stim7', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
monkey,sheep,butterfly,snail,eagle,pigeon,bluebird,spider,whale,"['stim8', 'stim1', 'stim4', 'stim5', 'stim6', 'stim7', 'stim3', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
rat,goat,sheep,shark,butterfly,spider,snake,turkey,cat,"['stim8', 'stim1', 'stim2', 'stim5', 'stim4', 'stim6', 'stim7', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
bear,tiger,giraffe,hog,monkey,turkey,horse,ladybug,rat,"['stim1', 'stim2', 'stim4', 'stim6', 'stim3', 'stim8', 'stim5', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
horse,turkey,butterfly,goldfish,ant,spider,duck,hog,sheep,"['stim7', 'stim8', 'stim1', 'stim6', 'stim4', 'stim5', 'stim2', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sheep,cow,sparrow,ladybug,bat,snail,crocodile,bear,pigeon,"['stim1', 'stim7', 'stim6', 'stim4', 'stim8', 'stim2', 'stim3', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
butterfly,ant,dog,goldfish,spider,bear,rat,mouse,pigeon,"['stim1', 'stim4', 'stim8', 'stim6', 'stim7', 'stim3', 'stim2', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
dog,bear,elephant,frog,bluebird,eagle,lizard,butterfly,giraffe,"['stim1', 'stim2', 'stim3', 'stim6', 'stim8', 'stim4', 'stim5', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
horse,dolphin,ladybug,cat,turtle,snail,rat,pigeon,owl,"['stim3', 'stim6', 'stim1', 'stim8', 'stim4', 'stim7', 'stim2', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
mouse,monkey,ladybug,fox,lizard,butterfly,bear,hog,sparrow,"['stim1', 'stim4', 'stim7', 'stim3', 'stim6', 'stim2', 'stim8', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
goat,tiger,shark,dog,fox,snake,monkey,pigeon,lizard,"['stim3', 'stim4', 'stim6', 'stim1', 'stim8', 'stim5', 'stim7', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
goldfish,bear,bat,owl,rat,horse,tiger,giraffe,fox,"['stim4', 'stim2', 'stim7', 'stim5', 'stim1', 'stim8', 'stim6', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sparrow,turtle,rat,elephant,pigeon,spider,whale,horse,mouse,"['stim4', 'stim8', 'stim2', 'stim5', 'stim1', 'stim7', 'stim3', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sheep,turkey,rat,goat,dolphin,hog,dog,fox,horse,"['stim6', 'stim5', 'stim3', 'stim2', 'stim8', 'stim7', 'stim4', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
eagle,dolphin,giraffe,pigeon,crocodile,rat,mouse,bear,sheep,"['stim3', 'stim8', 'stim5', 'stim6', 'stim2', 'stim7', 'stim4', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
crocodile,pigeon,monkey,bat,dolphin,fox,eagle,mouse,dog,"['stim4', 'stim8', 'stim7', 'stim2', 'stim5', 'stim6', 'stim3', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
bluebird,rat,spider,snake,dog,cat,shark,owl,monkey,"['stim7', 'stim1', 'stim8', 'stim5', 'stim4', 'stim2', 'stim3', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
mouse,dolphin,rat,whale,goldfish,snake,frog,giraffe,cow,"['stim2', 'stim8', 'stim4', 'stim6', 'stim7', 'stim5', 'stim1', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
dolphin,mouse,ladybug,hog,snail,rat,crocodile,giraffe,bat,"['stim6', 'stim3', 'stim5', 'stim1', 'stim7', 'stim8', 'stim2', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
spider,turkey,hog,lizard,cow,dolphin,cat,bluebird,goat,"['stim3', 'stim6', 'stim8', 'stim2', 'stim7', 'stim4', 'stim1', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
cat,turkey,snail,tiger,giraffe,bluebird,bat,hog,ant,"['stim3', 'stim4', 'stim7', 'stim6', 'stim1', 'stim5', 'stim8', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
cat,goat,monkey,dog,fox,horse,sheep,turtle,elephant,"['stim3', 'stim1', 'stim5', 'stim6', 'stim2', 'stim4', 'stim7', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
eagle,fox,ant,dog,horse,owl,elephant,ladybug,snake,"['stim5', 'stim7', 'stim6', 'stim2', 'stim3', 'stim1', 'stim4', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
cow,snail,shark,goat,sheep,spider,crocodile,whale,duck,"['stim3', 'stim4', 'stim7', 'stim7', 'stim6', 'stim8', 'stim5', 'stim1', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
whale,owl,turkey,shark,dog,mouse,spider,turtle,hog,"['stim3', 'stim4', 'stim7', 'stim5', 'stim8', 'stim6', 'stim2', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
lizard,mouse,owl,duck,dolphin,cat,pigeon,ladybug,tiger,"['stim1', 'stim5', 'stim7', 'stim6', 'stim3', 'stim4', 'stim8', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
goat,sheep,bat,dolphin,giraffe,elephant,snail,spider,sparrow,"['stim4', 'stim1', 'stim5', 'stim3', 'stim2', 'stim7', 'stim8', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
lizard,goldfish,ant,elephant,spider,fox,rat,giraffe,dog,"['stim2', 'stim3', 'stim1', 'stim4', 'stim6', 'stim8', 'stim7', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
owl,horse,shark,pigeon,crocodile,fox,tiger,bluebird,turtle,"['stim3', 'stim7', 'stim8', 'stim4', 'stim1', 'stim5', 'stim6', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
ant,lizard,dolphin,whale,dog,shark,bat,mouse,sheep,"['stim7', 'stim6', 'stim1', 'stim8', 'stim4', 'stim2', 'stim3', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
bluebird,duck,ladybug,goat,ant,mouse,snail,eagle,giraffe,"['stim7', 'stim2', 'stim5', 'stim3', 'stim1', 'stim6', 'stim4', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
fox,goat,bat,cat,ant,dolphin,ladybug,lizard,turtle,"['stim1', 'stim3', 'stim2', 'stim5', 'stim7', 'stim8', 'stim6', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
frog,duck,bear,hog,bat,sparrow,turkey,cat,ant,"['stim3', 'stim1', 'stim4', 'stim8', 'stim7', 'stim6', 'stim5', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
snake,butterfly,dolphin,spider,ladybug,turtle,ant,sparrow,monkey,"['stim5', 'stim6', 'stim2', 'stim3', 'stim1', 'stim4', 'stim8', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
bear,horse,lizard,sparrow,owl,ant,cat,giraffe,pigeon,"['stim1', 'stim7', 'stim6', 'stim2', 'stim4', 'stim5', 'stim8', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
cat,lizard,ladybug,bat,bluebird,owl,whale,rat,pigeon,"['stim7', 'stim3', 'stim6', 'stim1', 'stim2', 'stim8', 'stim4', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
owl,bear,butterfly,monkey,dog,frog,dolphin,rat,eagle,"['stim8', 'stim2', 'stim7', 'stim4', 'stim3', 'stim1', 'stim5', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
eagle,tiger,rat,bat,spider,owl,dolphin,fox,bluebird,"['stim8', 'stim3', 'stim5', 'stim2', 'stim7', 'stim1', 'stim6', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
giraffe,monkey,crocodile,turkey,pigeon,duck,bat,ladybug,goat,"['stim1', 'stim8', 'stim6', 'stim2', 'stim3', 'stim5', 'stim7', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
ant,cat,sparrow,whale,cow,dog,snail,monkey,hog,"['stim6', 'stim2', 'stim8', 'stim1', 'stim5', 'stim4', 'stim7', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
elephant,snake,spider,pigeon,horse,cow,goldfish,fox,duck,"['stim4', 'stim5', 'stim1', 'stim7', 'stim8', 'stim2', 'stim3', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
eagle,pigeon,whale,goat,mouse,butterfly,cat,hog,duck,"['stim1', 'stim8', 'stim5', 'stim4', 'stim7', 'stim3', 'stim6', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
goat,cow,rat,whale,spider,horse,sheep,mouse,duck,"['stim6', 'stim1', 'stim5', 'stim2', 'stim7', 'stim8', 'stim3', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
pigeon,dog,sparrow,bat,butterfly,dolphin,duck,ant,monkey,"['stim2', 'stim3', 'stim6', 'stim4', 'stim7', 'stim1', 'stim8', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
butterfly,bat,lizard,crocodile,shark,turkey,monkey,turtle,whale,"['stim1', 'stim2', 'stim7', 'stim3', 'stim8', 'stim4', 'stim5', 'stim6']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
goldfish,dog,giraffe,pigeon,cow,lizard,goat,tiger,duck,"['stim5', 'stim8', 'stim3', 'stim1', 'stim2', 'stim4', 'stim6', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
rat,giraffe,bear,pigeon,snail,ant,butterfly,snake,elephant,"['stim3', 'stim5', 'stim4', 'stim1', 'stim2', 'stim8', 'stim6', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
elephant,turkey,bat,tiger,snail,monkey,shark,butterfly,cat,"['stim5', 'stim3', 'stim8', 'stim2', 'stim1', 'stim6', 'stim4', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sparrow,snail,rat,ant,bluebird,eagle,monkey,horse,lizard,"['stim4', 'stim5', 'stim2', 'stim3', 'stim8', 'stim7', 'stim6', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sheep,owl,mouse,elephant,shark,cat,snake,bluebird,tiger,"['stim5', 'stim2', 'stim8', 'stim3', 'stim6', 'stim7', 'stim1', 'stim4']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
snail,horse,snake,sheep,whale,dolphin,mouse,turtle,tiger,"['stim7', 'stim2', 'stim6', 'stim3', 'stim5', 'stim1', 'stim4', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
shark,owl,spider,whale,frog,sheep,cat,rat,pigeon,"['stim3', 'stim4', 'stim2', 'stim7', 'stim6', 'stim5', 'stim8', 'stim1']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
sheep,cow,butterfly,elephant,duck,bluebird,ant,bat,goldfish,"['stim3', 'stim1', 'stim7', 'stim4', 'stim6', 'stim5', 'stim2', 'stim8']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
pigeon,elephant,bluebird,owl,turkey,bear,crocodile,shark,mouse,"['stim2', 'stim3', 'stim4', 'stim8', 'stim5', 'stim1', 'stim6', 'stim7']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
ladybug,turkey,horse,cow,goldfish,bluebird,crocodile,sparrow,butterfly,"['stim8', 'stim7', 'stim5', 'stim4', 'stim6', 'stim1', 'stim3', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
tiger,dolphin,crocodile,dog,bat,sparrow,ant,fox,whale,"['stim3', 'stim8', 'stim7', 'stim4', 'stim2', 'stim1', 'stim6', 'stim5']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
tiger,mouse,snail,owl,shark,frog,pigeon,lizard,cat,"['stim8', 'stim1', 'stim7', 'stim4', 'stim5', 'stim6', 'stim3', 'stim2']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
giraffe,dolphin,bluebird,butterfly,horse,fox,sparrow,rat,frog,"['stim4', 'stim5', 'stim7', 'stim1', 'stim8', 'stim2', 'stim6', 'stim3']",S4,5,2021_Jul_01_1105,word_exp,2020.1.0,59.83891376
