ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
rat,crocodile,turtle,monkey,duck,goldfish,owl,ladybug,dolphin,"['stim3', 'stim2', 'stim7', 'stim4', 'stim5', 'stim8', 'stim1', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
mouse,owl,fox,sheep,snake,monkey,dolphin,turtle,bluebird,"['stim3', 'stim5', 'stim2', 'stim8', 'stim1', 'stim6', 'stim7', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bluebird,hog,lizard,bear,cow,horse,frog,dog,monkey,"['stim6', 'stim7', 'stim2', 'stim1', 'stim8', 'stim4', 'stim5', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
horse,eagle,tiger,bat,mouse,whale,fox,cow,monkey,"['stim5', 'stim7', 'stim8', 'stim6', 'stim2', 'stim4', 'stim3', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
goldfish,shark,ladybug,snail,eagle,dolphin,snake,turkey,frog,"['stim5', 'stim1', 'stim6', 'stim3', 'stim2', 'stim8', 'stim7', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turkey,eagle,bat,ant,tiger,duck,monkey,ladybug,horse,"['stim5', 'stim1', 'stim2', 'stim7', 'stim6', 'stim8', 'stim4', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
fox,hog,elephant,spider,mouse,ant,cat,snail,sheep,"['stim8', 'stim1', 'stim6', 'stim4', 'stim2', 'stim5', 'stim3', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
pigeon,ant,cow,rat,snail,cat,dolphin,goldfish,spider,"['stim3', 'stim5', 'stim1', 'stim7', 'stim8', 'stim2', 'stim4', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
hog,cow,bluebird,crocodile,elephant,dog,spider,ant,snake,"['stim1', 'stim4', 'stim5', 'stim3', 'stim7', 'stim6', 'stim2', 'stim8']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
crocodile,tiger,duck,frog,bear,cow,turkey,sparrow,butterfly,"['stim3', 'stim4', 'stim1', 'stim2', 'stim5', 'stim6', 'stim8', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
elephant,dog,bluebird,mouse,spider,monkey,bat,giraffe,snake,"['stim7', 'stim8', 'stim5', 'stim1', 'stim3', 'stim4', 'stim6', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turtle,turkey,giraffe,cow,elephant,crocodile,bluebird,shark,goat,"['stim5', 'stim7', 'stim1', 'stim4', 'stim8', 'stim3', 'stim2', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
tiger,rat,goldfish,bear,hog,giraffe,horse,monkey,turkey,"['stim5', 'stim6', 'stim7', 'stim4', 'stim3', 'stim1', 'stim8', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
dolphin,monkey,frog,whale,sparrow,shark,cow,snake,horse,"['stim3', 'stim5', 'stim8', 'stim2', 'stim6', 'stim1', 'stim7', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turtle,butterfly,horse,spider,frog,fox,hog,crocodile,giraffe,"['stim7', 'stim4', 'stim6', 'stim3', 'stim5', 'stim2', 'stim8', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turtle,elephant,cat,duck,snake,ant,cow,sparrow,snail,"['stim8', 'stim4', 'stim3', 'stim1', 'stim5', 'stim2', 'stim6', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
elephant,eagle,rat,owl,crocodile,sparrow,goat,ant,turtle,"['stim4', 'stim6', 'stim8', 'stim2', 'stim7', 'stim1', 'stim3', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turkey,cat,bat,shark,giraffe,pigeon,turtle,bluebird,ant,"['stim5', 'stim7', 'stim2', 'stim1', 'stim4', 'stim6', 'stim8', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
spider,snake,sheep,owl,pigeon,horse,turkey,goldfish,dolphin,"['stim7', 'stim1', 'stim4', 'stim2', 'stim6', 'stim5', 'stim3', 'stim8']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
sparrow,bat,snake,sheep,dolphin,bear,giraffe,goldfish,tiger,"['stim1', 'stim7', 'stim3', 'stim2', 'stim5', 'stim8', 'stim6', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
pigeon,tiger,eagle,turtle,horse,whale,spider,snail,ladybug,"['stim2', 'stim8', 'stim7', 'stim6', 'stim3', 'stim4', 'stim1', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
giraffe,ant,ladybug,snake,sparrow,turkey,dolphin,owl,turtle,"['stim6', 'stim5', 'stim7', 'stim3', 'stim8', 'stim4', 'stim2', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
lizard,frog,snake,turkey,shark,turtle,sparrow,crocodile,bat,"['stim7', 'stim1', 'stim5', 'stim2', 'stim4', 'stim8', 'stim3', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
rat,sheep,turtle,cat,ladybug,whale,horse,eagle,bat,"['stim8', 'stim3', 'stim1', 'stim6', 'stim5', 'stim2', 'stim4', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
ladybug,giraffe,frog,elephant,monkey,snake,turtle,whale,dog,"['stim6', 'stim2', 'stim5', 'stim8', 'stim4', 'stim1', 'stim3', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
fox,bluebird,tiger,goldfish,giraffe,dolphin,bear,pigeon,goat,"['stim8', 'stim2', 'stim4', 'stim6', 'stim5', 'stim7', 'stim1', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
spider,duck,turtle,dog,mouse,tiger,snail,giraffe,ant,"['stim8', 'stim6', 'stim2', 'stim4', 'stim3', 'stim1', 'stim5', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
cow,ladybug,snake,frog,shark,bat,goldfish,pigeon,duck,"['stim5', 'stim8', 'stim7', 'stim3', 'stim4', 'stim1', 'stim2', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
tiger,goat,ant,turtle,lizard,snake,fox,pigeon,eagle,"['stim6', 'stim1', 'stim3', 'stim8', 'stim7', 'stim4', 'stim2', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
dog,cat,pigeon,ant,turtle,monkey,dolphin,shark,mouse,"['stim1', 'stim5', 'stim8', 'stim6', 'stim4', 'stim3', 'stim7', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
whale,eagle,rat,cat,sheep,dolphin,horse,ant,fox,"['stim5', 'stim6', 'stim4', 'stim3', 'stim2', 'stim8', 'stim1', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
shark,goat,whale,sparrow,bear,monkey,dog,cat,turkey,"['stim2', 'stim4', 'stim5', 'stim6', 'stim1', 'stim7', 'stim8', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
snail,dolphin,ant,cat,cow,tiger,rat,monkey,spider,"['stim8', 'stim2', 'stim1', 'stim6', 'stim3', 'stim4', 'stim7', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
horse,duck,lizard,mouse,tiger,butterfly,shark,frog,dog,"['stim8', 'stim4', 'stim3', 'stim2', 'stim6', 'stim1', 'stim7', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
ant,elephant,fox,owl,bluebird,frog,duck,goat,tiger,"['stim5', 'stim4', 'stim6', 'stim7', 'stim2', 'stim8', 'stim3', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
frog,ladybug,eagle,shark,monkey,dolphin,elephant,rat,whale,"['stim5', 'stim1', 'stim7', 'stim8', 'stim3', 'stim4', 'stim6', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
sheep,dolphin,turtle,spider,frog,hog,snake,owl,monkey,"['stim5', 'stim8', 'stim1', 'stim4', 'stim2', 'stim7', 'stim3', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bat,spider,dog,whale,frog,giraffe,goldfish,hog,shark,"['stim2', 'stim7', 'stim1', 'stim4', 'stim3', 'stim6', 'stim5', 'stim8']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
frog,mouse,eagle,goat,bluebird,crocodile,rat,butterfly,fox,"['stim5', 'stim6', 'stim1', 'stim3', 'stim8', 'stim4', 'stim2', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
dog,crocodile,duck,horse,sheep,snake,spider,turkey,snail,"['stim4', 'stim3', 'stim1', 'stim7', 'stim2', 'stim6', 'stim8', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
monkey,mouse,goldfish,goat,giraffe,fox,elephant,turkey,lizard,"['stim4', 'stim3', 'stim6', 'stim5', 'stim1', 'stim7', 'stim8', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
goat,sparrow,owl,monkey,bat,turkey,tiger,goldfish,frog,"['stim3', 'stim6', 'stim4', 'stim5', 'stim8', 'stim1', 'stim2', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
snake,snail,bear,cow,dog,elephant,frog,shark,giraffe,"['stim6', 'stim1', 'stim5', 'stim7', 'stim4', 'stim3', 'stim2', 'stim8']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
tiger,butterfly,bear,turkey,duck,bluebird,frog,spider,owl,"['stim2', 'stim3', 'stim4', 'stim6', 'stim7', 'stim8', 'stim5', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
owl,turtle,spider,crocodile,cat,lizard,rat,giraffe,dog,"['stim6', 'stim8', 'stim4', 'stim5', 'stim3', 'stim1', 'stim7', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bat,owl,cow,monkey,ant,pigeon,eagle,elephant,cat,"['stim5', 'stim1', 'stim6', 'stim8', 'stim2', 'stim3', 'stim7', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
cow,bluebird,whale,turtle,crocodile,mouse,giraffe,owl,elephant,"['stim8', 'stim6', 'stim2', 'stim5', 'stim3', 'stim4', 'stim7', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
crocodile,cat,elephant,sparrow,giraffe,whale,lizard,duck,rat,"['stim6', 'stim2', 'stim5', 'stim7', 'stim8', 'stim1', 'stim4', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
mouse,horse,duck,tiger,snail,shark,pigeon,ant,dog,"['stim8', 'stim6', 'stim7', 'stim1', 'stim3', 'stim4', 'stim2', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
elephant,horse,bear,sheep,pigeon,dolphin,frog,turtle,crocodile,"['stim8', 'stim1', 'stim5', 'stim3', 'stim2', 'stim7', 'stim6', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
sparrow,sheep,frog,duck,ant,cow,lizard,crocodile,tiger,"['stim3', 'stim2', 'stim4', 'stim6', 'stim1', 'stim5', 'stim8', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
owl,fox,bat,snake,horse,whale,hog,goat,duck,"['stim8', 'stim2', 'stim7', 'stim6', 'stim4', 'stim1', 'stim5', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
dolphin,bat,turtle,tiger,goat,ladybug,bear,sheep,fox,"['stim6', 'stim4', 'stim7', 'stim3', 'stim8', 'stim2', 'stim1', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
fox,owl,crocodile,butterfly,turkey,spider,duck,shark,snail,"['stim4', 'stim2', 'stim6', 'stim5', 'stim8', 'stim1', 'stim3', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
mouse,goat,eagle,crocodile,snail,cat,duck,lizard,butterfly,"['stim5', 'stim1', 'stim6', 'stim7', 'stim3', 'stim4', 'stim8', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
butterfly,goldfish,duck,ladybug,fox,mouse,eagle,cow,frog,"['stim3', 'stim1', 'stim5', 'stim8', 'stim2', 'stim6', 'stim7', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bat,cow,owl,bluebird,ladybug,dog,mouse,butterfly,giraffe,"['stim6', 'stim5', 'stim3', 'stim4', 'stim2', 'stim7', 'stim1', 'stim8']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
cow,giraffe,bear,cat,horse,owl,ant,hog,butterfly,"['stim4', 'stim1', 'stim3', 'stim7', 'stim2', 'stim6', 'stim5', 'stim8']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
lizard,cow,bear,shark,hog,fox,dog,snail,bat,"['stim7', 'stim4', 'stim8', 'stim3', 'stim6', 'stim5', 'stim1', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
fox,rat,crocodile,duck,dog,eagle,monkey,cow,whale,"['stim4', 'stim7', 'stim6', 'stim1', 'stim8', 'stim2', 'stim3', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turkey,crocodile,goldfish,hog,bear,lizard,elephant,cow,fox,"['stim7', 'stim6', 'stim3', 'stim4', 'stim5', 'stim1', 'stim8', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
crocodile,hog,horse,spider,turtle,fox,dog,shark,snake,"['stim1', 'stim8', 'stim4', 'stim6', 'stim5', 'stim2', 'stim3', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bluebird,sparrow,turkey,mouse,goat,goldfish,crocodile,sheep,butterfly,"['stim1', 'stim8', 'stim3', 'stim7', 'stim4', 'stim2', 'stim6', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
duck,ant,turkey,horse,lizard,goldfish,eagle,butterfly,sheep,"['stim2', 'stim6', 'stim7', 'stim4', 'stim8', 'stim3', 'stim1', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bear,cow,eagle,dog,crocodile,turtle,elephant,duck,shark,"['stim1', 'stim3', 'stim6', 'stim4', 'stim8', 'stim5', 'stim7', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
duck,ladybug,sparrow,hog,dog,monkey,fox,shark,snake,"['stim2', 'stim1', 'stim3', 'stim4', 'stim5', 'stim6', 'stim8', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
dog,goldfish,horse,fox,sparrow,shark,snail,turtle,rat,"['stim3', 'stim2', 'stim8', 'stim7', 'stim6', 'stim5', 'stim4', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turkey,owl,cat,snake,sheep,snail,butterfly,mouse,giraffe,"['stim1', 'stim4', 'stim2', 'stim8', 'stim6', 'stim7', 'stim5', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bat,sparrow,rat,goat,dolphin,goldfish,bear,lizard,spider,"['stim2', 'stim1', 'stim3', 'stim6', 'stim7', 'stim8', 'stim5', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
duck,turkey,frog,tiger,lizard,turtle,cow,pigeon,bear,"['stim1', 'stim7', 'stim5', 'stim4', 'stim2', 'stim6', 'stim6', 'stim8', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
owl,turkey,elephant,eagle,sparrow,mouse,frog,ant,cow,"['stim3', 'stim4', 'stim1', 'stim5', 'stim8', 'stim7', 'stim2', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
dolphin,snail,pigeon,cat,hog,dog,eagle,goldfish,turkey,"['stim7', 'stim5', 'stim3', 'stim4', 'stim1', 'stim8', 'stim2', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
ladybug,duck,tiger,spider,bear,elephant,whale,goat,eagle,"['stim3', 'stim8', 'stim1', 'stim7', 'stim2', 'stim4', 'stim5', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
spider,sparrow,mouse,dog,bat,bluebird,fox,elephant,goat,"['stim2', 'stim4', 'stim1', 'stim5', 'stim8', 'stim6', 'stim3', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
goat,bear,cat,turtle,snake,bluebird,crocodile,shark,butterfly,"['stim2', 'stim1', 'stim6', 'stim3', 'stim4', 'stim8', 'stim5', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
snail,hog,bluebird,crocodile,goat,butterfly,frog,giraffe,shark,"['stim6', 'stim3', 'stim1', 'stim8', 'stim5', 'stim2', 'stim4', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
cow,tiger,frog,sparrow,turkey,eagle,lizard,rat,goldfish,"['stim1', 'stim7', 'stim6', 'stim4', 'stim5', 'stim3', 'stim2', 'stim8']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
frog,butterfly,spider,fox,sheep,dog,snail,lizard,goldfish,"['stim7', 'stim2', 'stim6', 'stim8', 'stim4', 'stim3', 'stim5', 'stim1']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
giraffe,goldfish,bear,shark,cow,pigeon,tiger,eagle,crocodile,"['stim4', 'stim2', 'stim6', 'stim8', 'stim5', 'stim7', 'stim1', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
duck,dolphin,goat,elephant,fox,snail,monkey,rat,cat,"['stim1', 'stim5', 'stim3', 'stim7', 'stim8', 'stim2', 'stim4', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
spider,pigeon,bear,crocodile,shark,butterfly,whale,goldfish,eagle,"['stim5', 'stim1', 'stim7', 'stim8', 'stim3', 'stim2', 'stim4', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
turkey,dolphin,lizard,sparrow,dog,goat,butterfly,cow,owl,"['stim8', 'stim3', 'stim7', 'stim5', 'stim2', 'stim4', 'stim1', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bat,turkey,pigeon,horse,duck,snake,tiger,snail,cat,"['stim2', 'stim8', 'stim4', 'stim1', 'stim6', 'stim3', 'stim7', 'stim5']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
dog,owl,giraffe,pigeon,lizard,ladybug,cow,monkey,tiger,"['stim6', 'stim2', 'stim7', 'stim8', 'stim4', 'stim5', 'stim1', 'stim3']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
lizard,rat,whale,goldfish,tiger,horse,dolphin,eagle,goat,"['stim1', 'stim8', 'stim6', 'stim3', 'stim2', 'stim5', 'stim4', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
hog,elephant,bear,owl,mouse,cat,snail,bluebird,sparrow,"['stim1', 'stim5', 'stim2', 'stim4', 'stim3', 'stim8', 'stim7', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
hog,dolphin,pigeon,lizard,whale,frog,goat,horse,duck,"['stim6', 'stim7', 'stim8', 'stim1', 'stim4', 'stim3', 'stim5', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
mouse,elephant,bat,dog,ant,giraffe,turkey,spider,frog,"['stim3', 'stim2', 'stim5', 'stim1', 'stim8', 'stim4', 'stim7', 'stim6']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
ant,lizard,bear,frog,turtle,bluebird,turkey,crocodile,dolphin,"['stim1', 'stim4', 'stim3', 'stim7', 'stim5', 'stim8', 'stim6', 'stim2']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
bear,butterfly,bat,goat,pigeon,cat,frog,goldfish,snail,"['stim3', 'stim5', 'stim2', 'stim6', 'stim4', 'stim1', 'stim8', 'stim7']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
shark,goldfish,hog,dolphin,cow,ladybug,tiger,horse,turtle,"['stim3', 'stim1', 'stim8', 'stim5', 'stim6', 'stim2', 'stim7', 'stim4']",S4,6,2021_Jul_02_1110,word_exp,2020.1.0,60.15645491
