text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
368.747978,None,space,7.551512173,368.747978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,376.4311607,None,376.4311607,None,0.284444444,-0.283333333,1,0,0,19.7349199,stim8,0.015702587,None,376.4311607,None,376.4311607,None,376.4311607,None,376.4311607,None,376.4311607,None,376.4311607,None,376.4311607,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,408.7080913,None,408.7080913,None,0.394444444,-0.007777778,1,0,0,12.15064162,stim1,0.012527304,None,408.7080913,None,408.7080913,None,408.7080913,None,408.7080913,None,408.7080913,None,408.7080913,None,408.7080913,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,436.9569142,None,436.9569142,None,0.301111111,0.258888889,1,0,0,18.00882495,stim2,0.006402069,None,436.9569142,None,436.9569142,None,436.9569142,None,436.9569142,None,436.9569142,None,436.9569142,None,436.9569142,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,480.8401669,None,480.8401669,None,0.011111111,0.374444444,1,0,0,4.609771282,stim3,0.006473153,None,480.8401669,None,480.8401669,None,480.8401669,None,480.8401669,None,480.8401669,None,480.8401669,None,480.8401669,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,501.3895839,None,501.3895839,None,-0.001111111,0.373333333,1,0,0,5.671738888,stim3,0.002313066,None,501.3895839,None,501.3895839,None,501.3895839,None,501.3895839,None,501.3895839,None,501.3895839,None,501.3895839,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,528.5085009,None,528.5085009,None,-0.011111111,-0.384444444,1,0,0,12.05051747,stim7,0.002395236,None,528.5085009,None,528.5085009,None,528.5085009,None,528.5085009,None,528.5085009,None,528.5085009,None,528.5085009,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,552.2226355,None,552.2226355,None,-0.31,-0.006666667,1,0,0,7.990166402,stim5,0.002927691,None,552.2226355,None,552.2226355,None,552.2226355,None,552.2226355,None,552.2226355,None,552.2226355,None,552.2226355,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,571.9386587,None,571.9386587,None,0.34,-0.003333333,1,0,0,15.13002693,stim1,0.004109336,None,571.9386587,None,571.9386587,None,571.9386587,None,571.9386587,None,571.9386587,None,571.9386587,None,571.9386587,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,601.1717591,None,601.1717591,None,0.26,0.253333333,1,0,0,8.423133575,stim2,0.004499206,None,601.1717591,None,601.1717591,None,601.1717591,None,601.1717591,None,601.1717591,None,601.1717591,None,601.1717591,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,621.7085316,None,621.7085316,None,0.25,-0.266666667,1,0,0,4.500937256,stim8,0.000322865,None,621.7085316,None,621.7085316,None,621.7085316,None,621.7085316,None,621.7085316,None,621.7085316,None,621.7085316,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,643.4043355,None,643.4043355,None,0.388888889,-0.012222222,1,0,0,11.45460539,stim1,0.002269167,None,643.4043355,None,643.4043355,None,643.4043355,None,643.4043355,None,643.4043355,None,643.4043355,None,643.4043355,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,667.8043859,None,667.8043859,None,-0.004444444,-0.375555556,1,0,0,3.062497835,stim7,0.009023909,None,667.8043859,None,667.8043859,None,667.8043859,None,667.8043859,None,667.8043859,None,667.8043859,None,667.8043859,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,686.2537281,None,686.2537281,None,-0.244444444,-0.272222222,1,0,0,13.05994042,stim6,0.006081816,None,686.2537281,None,686.2537281,None,686.2537281,None,686.2537281,None,686.2537281,None,686.2537281,None,686.2537281,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,718.703209,None,718.703209,None,0.25,0.257777778,1,0,0,2.461747867,stim2,0.009497431,None,718.703209,None,718.703209,None,718.703209,None,718.703209,None,718.703209,None,718.703209,None,718.703209,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,735.6029327,None,735.6029327,None,-0.288888889,-0.264444444,1,0,0,11.25612839,stim6,0.002862844,None,735.6029327,None,735.6029327,None,735.6029327,None,735.6029327,None,735.6029327,None,735.6029327,None,735.6029327,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,761.0191724,None,761.0191724,None,0.414444444,-0.001111111,1,0,0,3.141038947,stim1,0.005236394,None,761.0191724,None,761.0191724,None,761.0191724,None,761.0191724,None,761.0191724,None,761.0191724,None,761.0191724,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,786.8191361,None,786.8191361,None,-0.255555556,-0.263333333,1,0,0,23.29232498,stim6,0.00918725,None,786.8191361,None,786.8191361,None,786.8191361,None,786.8191361,None,786.8191361,None,786.8191361,None,786.8191361,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,820.6858073,None,820.6858073,None,-0.267777778,0.248888889,1,0,0,2.556978189,stim4,0.003472621,None,820.6858073,None,820.6858073,None,820.6858073,None,820.6858073,None,820.6858073,None,820.6858073,None,820.6858073,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,832.2852221,None,832.2852221,None,0.387777778,-0.005555556,1,0,0,10.57751276,stim1,0.005445571,None,832.2852221,None,832.2852221,None,832.2852221,None,832.2852221,None,832.2852221,None,832.2852221,None,832.2852221,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,859.351603,None,859.351603,None,0.265555556,0.256666667,1,0,0,7.889101525,stim2,0.003489995,None,859.351603,None,859.351603,None,859.351603,None,859.351603,None,859.351603,None,859.351603,None,859.351603,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,879.5845346,None,879.5845346,None,0.392222222,-0.003333333,1,0,0,7.70494492,stim1,0.003294739,None,879.5845346,None,879.5845346,None,879.5845346,None,879.5845346,None,879.5845346,None,879.5845346,None,879.5845346,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,901.7037268,None,901.7037268,None,0.276666667,0.256666667,1,0,0,3.507061923,stim2,0.016240973,None,901.7037268,None,901.7037268,None,901.7037268,None,901.7037268,None,901.7037268,None,901.7037268,None,901.7037268,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,917.1004552,None,917.1004552,None,-0.268888889,0.263333333,1,0,0,11.3584895,stim4,0.006208648,None,917.1004552,None,917.1004552,None,917.1004552,None,917.1004552,None,917.1004552,None,917.1004552,None,917.1004552,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,943.233556,None,943.233556,None,0.235555556,-0.278888889,1,0,0,4.705924121,stim8,0.004595637,None,943.233556,None,943.233556,None,943.233556,None,943.233556,None,943.233556,None,943.233556,None,943.233556,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,966.8997845,None,966.8997845,None,0.392222222,0.008888889,1,0,0,5.576120802,stim1,0.003278059,None,966.8997845,None,966.8997845,None,966.8997845,None,966.8997845,None,966.8997845,None,966.8997845,None,966.8997845,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,984.4869589,None,984.4869589,None,0.008888889,0.374444444,1,0,0,13.71718793,stim3,0.006335252,None,984.4869589,None,984.4869589,None,984.4869589,None,984.4869589,None,984.4869589,None,984.4869589,None,984.4869589,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1012.132982,None,1012.132982,None,0.293333333,0.256666667,1,0,0,8.292901087,stim2,0.003171367,None,1012.132982,None,1012.132982,None,1012.132982,None,1012.132982,None,1012.132982,None,1012.132982,None,1012.132982,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1032.949947,None,1032.949947,None,0.343333333,0.002222222,1,0,0,3.236435624,stim1,0.002106514,None,1032.949947,None,1032.949947,None,1032.949947,None,1032.949947,None,1032.949947,None,1032.949947,None,1032.949947,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1049.199175,None,1049.199175,None,-0.354444444,-0.003333333,1,0,0,3.173043239,stim5,0.009623665,None,1049.199175,None,1049.199175,None,1049.199175,None,1049.199175,None,1049.199175,None,1049.199175,None,1049.199175,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1066.765334,None,1066.765334,None,0.355555556,-0.011111111,1,0,0,4.704330126,stim1,0.005873414,None,1066.765334,None,1066.765334,None,1066.765334,None,1066.765334,None,1066.765334,None,1066.765334,None,1066.765334,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1089.482294,None,1089.482294,None,0.015555556,0.374444444,1,0,0,13.33742387,stim3,0.001809618,None,1089.482294,None,1089.482294,None,1089.482294,None,1089.482294,None,1089.482294,None,1089.482294,None,1089.482294,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1115.548269,None,1115.548269,None,0.014444444,0.368888889,1,0,0,8.539844961,stim3,0.00318338,None,1115.548269,None,1115.548269,None,1115.548269,None,1115.548269,None,1115.548269,None,1115.548269,None,1115.548269,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1151.51401,None,1151.51401,None,0.008888889,-0.404444444,1,0,0,4.707896518,stim7,0.005585301,None,1151.51401,None,1151.51401,None,1151.51401,None,1151.51401,None,1151.51401,None,1151.51401,None,1151.51401,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1173.465994,None,1173.465994,None,-0.011111111,0.368888889,1,0,0,12.65494342,stim3,0.016069586,None,1173.465994,None,1173.465994,None,1173.465994,None,1173.465994,None,1173.465994,None,1173.465994,None,1173.465994,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1213.863477,None,1213.863477,None,-0.006666667,-0.377777778,1,0,0,3.05951106,stim7,0.005275531,None,1213.863477,None,1213.863477,None,1213.863477,None,1213.863477,None,1213.863477,None,1213.863477,None,1213.863477,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1226.847483,None,1226.847483,None,0.031111111,0.376666667,1,0,0,44.48681116,stim3,0.001380991,None,1226.847483,None,1226.847483,None,1226.847483,None,1226.847483,None,1226.847483,None,1226.847483,None,1226.847483,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
,,,,,,1284.34823,None,1284.34823,None,0.252222222,-0.275555556,1,0,0,8.569591554,stim8,0.00067305,None,1284.34823,None,1284.34823,None,1284.34823,None,1284.34823,None,1284.34823,None,1284.34823,None,1284.34823,None,S7,7,2020_Jun_01_1607,word_exp,2020.1.0,None
