text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
40.4491698,None,space,4.892733074,40.4491698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,45.51664287,None,45.51664287,None,-0.013333333,-0.39,1,0,0,12.64139458,stim7,0.014309058,None,45.51664287,None,45.51664287,None,45.51664287,None,45.51664287,None,45.51664287,None,45.51664287,None,45.51664287,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,68.36549481,None,68.36549481,None,0.016666667,0.37,1,0,0,14.11268081,stim3,0.000838189,None,68.36549481,None,68.36549481,None,68.36549481,None,68.36549481,None,68.36549481,None,68.36549481,None,68.36549481,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,100.0990512,None,100.0990512,None,-0.375555556,-0.014444444,1,0,0,9.885127298,stim5,0.001662545,None,100.0990512,None,100.0990512,None,100.0990512,None,100.0990512,None,100.0990512,None,100.0990512,None,100.0990512,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,130.0817777,None,130.0817777,None,0.275555556,0.275555556,1,0,0,27.51976372,stim2,0.004030929,None,130.0817777,None,130.0817777,None,130.0817777,None,130.0817777,None,130.0817777,None,130.0817777,None,130.0817777,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,179.334361,None,179.334361,None,0.26,-0.282222222,1,0,0,6.242149646,stim8,0.005172514,None,179.334361,None,179.334361,None,179.334361,None,179.334361,None,179.334361,None,179.334361,None,179.334361,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,204.713318,None,204.713318,None,0.28,-0.266666667,1,0,0,24.47727044,stim8,0.015079783,None,204.713318,None,204.713318,None,204.713318,None,204.713318,None,204.713318,None,204.713318,None,204.713318,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,247.8796646,None,247.8796646,None,-0.022222222,-0.378888889,1,0,0,12.58225498,stim7,0.007745675,None,247.8796646,None,247.8796646,None,247.8796646,None,247.8796646,None,247.8796646,None,247.8796646,None,247.8796646,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,288.1460021,None,288.1460021,None,0.286666667,0.257777778,1,0,0,9.555872243,stim2,0.003744473,None,288.1460021,None,288.1460021,None,288.1460021,None,288.1460021,None,288.1460021,None,288.1460021,None,288.1460021,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
,,,,,,318.6313929,None,318.6313929,None,0.01,0.368888889,1,0,0,7.775980614,stim3,0.005796641,None,318.6313929,None,318.6313929,None,318.6313929,None,318.6313929,None,318.6313929,None,318.6313929,None,318.6313929,None,S7,5,2020_May_28_1633,word_exp,2020.1.0,None
