ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
snake,hog,lizard,bear,eagle,turkey,crocodile,cat,elephant,"['stim2', 'stim6', 'stim8', 'stim1', 'stim4', 'stim5', 'stim7', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
cow,dog,bear,monkey,tiger,fox,eagle,ant,dolphin,"['stim1', 'stim5', 'stim2', 'stim4', 'stim3', 'stim7', 'stim8', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
duck,dolphin,snail,monkey,fox,elephant,rat,cat,goat,"['stim2', 'stim1', 'stim5', 'stim6', 'stim7', 'stim8', 'stim3', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
snake,frog,bat,goat,dog,duck,owl,tiger,goldfish,"['stim8', 'stim1', 'stim5', 'stim2', 'stim6', 'stim7', 'stim3', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
elephant,turkey,monkey,shark,snail,tiger,butterfly,cat,bat,"['stim3', 'stim4', 'stim2', 'stim5', 'stim1', 'stim8', 'stim7', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
rat,giraffe,ant,butterfly,snail,pigeon,snake,elephant,bear,"['stim5', 'stim2', 'stim8', 'stim1', 'stim7', 'stim4', 'stim6', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
monkey,sheep,pigeon,bluebird,eagle,snail,spider,whale,butterfly,"['stim1', 'stim7', 'stim4', 'stim2', 'stim5', 'stim6', 'stim3', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
cat,goat,horse,sheep,fox,dog,turtle,elephant,monkey,"['stim5', 'stim1', 'stim4', 'stim3', 'stim2', 'stim8', 'stim7', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
sheep,cow,snail,crocodile,bat,ladybug,bear,pigeon,sparrow,"['stim1', 'stim3', 'stim6', 'stim4', 'stim7', 'stim8', 'stim5', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
turtle,butterfly,fox,hog,frog,spider,crocodile,giraffe,horse,"['stim4', 'stim6', 'stim3', 'stim5', 'stim1', 'stim2', 'stim8', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
shark,bat,mouse,crocodile,giraffe,monkey,fox,sparrow,butterfly,"['stim3', 'stim6', 'stim4', 'stim2', 'stim5', 'stim1', 'stim7', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
mouse,horse,shark,pigeon,snail,tiger,ant,dog,duck,"['stim3', 'stim7', 'stim1', 'stim5', 'stim4', 'stim6', 'stim2', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
monkey,frog,cat,dog,snake,horse,pigeon,owl,sheep,"['stim3', 'stim2', 'stim5', 'stim6', 'stim8', 'stim7', 'stim1', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
butterfly,ladybug,bluebird,giraffe,elephant,dolphin,hog,goat,duck,"['stim1', 'stim2', 'stim8', 'stim7', 'stim6', 'stim4', 'stim3', 'stim5']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
frog,mouse,crocodile,rat,bluebird,goat,butterfly,fox,eagle,"['stim2', 'stim1', 'stim3', 'stim5', 'stim7', 'stim8', 'stim4', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
goldfish,shark,dolphin,snake,eagle,snail,turkey,frog,ladybug,"['stim2', 'stim1', 'stim7', 'stim8', 'stim5', 'stim3', 'stim6', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
owl,horse,fox,tiger,crocodile,pigeon,bluebird,turtle,shark,"['stim5', 'stim6', 'stim7', 'stim4', 'stim1', 'stim2', 'stim3', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
mouse,dolphin,snake,frog,goldfish,whale,giraffe,cow,rat,"['stim8', 'stim7', 'stim6', 'stim3', 'stim5', 'stim2', 'stim1', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
elephant,snake,cow,goldfish,horse,pigeon,fox,duck,spider,"['stim4', 'stim2', 'stim6', 'stim1', 'stim8', 'stim7', 'stim5', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
elephant,eagle,sparrow,goat,crocodile,owl,ant,turtle,rat,"['stim4', 'stim7', 'stim3', 'stim8', 'stim5', 'stim1', 'stim2', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
monkey,rat,tiger,fox,ant,cow,duck,giraffe,shark,"['stim7', 'stim2', 'stim3', 'stim5', 'stim1', 'stim6', 'stim4', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
frog,duck,sparrow,turkey,bat,hog,cat,ant,bear,"['stim1', 'stim5', 'stim7', 'stim6', 'stim8', 'stim4', 'stim3', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
cow,tiger,eagle,lizard,turkey,sparrow,rat,goldfish,frog,"['stim1', 'stim6', 'stim4', 'stim8', 'stim3', 'stim5', 'stim2', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
fox,bluebird,dolphin,bear,giraffe,goldfish,pigeon,goat,tiger,"['stim8', 'stim3', 'stim7', 'stim4', 'stim2', 'stim6', 'stim1', 'stim5']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
monkey,mouse,fox,elephant,giraffe,goat,turkey,lizard,goldfish,"['stim4', 'stim3', 'stim2', 'stim5', 'stim1', 'stim6', 'stim7', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
owl,fox,whale,hog,horse,snake,goat,duck,bat,"['stim8', 'stim7', 'stim1', 'stim3', 'stim4', 'stim6', 'stim5', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
rat,crocodile,goldfish,owl,duck,monkey,ladybug,dolphin,turtle,"['stim5', 'stim8', 'stim4', 'stim1', 'stim3', 'stim2', 'stim6', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
eagle,dog,ladybug,lizard,shark,monkey,frog,goldfish,turtle,"['stim2', 'stim5', 'stim1', 'stim8', 'stim3', 'stim6', 'stim4', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
snail,whale,bear,butterfly,bat,hog,elephant,eagle,snake,"['stim8', 'stim3', 'stim4', 'stim5', 'stim6', 'stim7', 'stim2', 'stim1']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
sheep,dolphin,hog,snake,frog,spider,owl,monkey,turtle,"['stim2', 'stim7', 'stim8', 'stim4', 'stim1', 'stim6', 'stim5', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
hog,eagle,shark,turtle,bat,monkey,giraffe,crocodile,snake,"['stim6', 'stim7', 'stim5', 'stim3', 'stim4', 'stim1', 'stim8', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
eagle,pigeon,butterfly,cat,mouse,goat,hog,duck,whale,"['stim1', 'stim2', 'stim7', 'stim6', 'stim5', 'stim3', 'stim4', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bear,butterfly,cat,frog,pigeon,goat,goldfish,snail,bat,"['stim5', 'stim2', 'stim8', 'stim4', 'stim3', 'stim1', 'stim7', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
hog,elephant,cat,snail,mouse,owl,bluebird,sparrow,bear,"['stim1', 'stim2', 'stim8', 'stim4', 'stim5', 'stim7', 'stim3', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
dog,crocodile,snake,spider,sheep,horse,turkey,snail,duck,"['stim5', 'stim4', 'stim8', 'stim1', 'stim6', 'stim3', 'stim7', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
goat,bear,ant,whale,eagle,cow,ladybug,turtle,hog,"['stim8', 'stim5', 'stim1', 'stim7', 'stim4', 'stim6', 'stim2', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bat,crocodile,lizard,snake,turtle,rat,sheep,fox,snail,"['stim5', 'stim6', 'stim4', 'stim2', 'stim8', 'stim1', 'stim7', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
pigeon,ant,cat,dolphin,snail,rat,goldfish,spider,cow,"['stim5', 'stim2', 'stim8', 'stim3', 'stim1', 'stim7', 'stim4', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
sheep,owl,cat,snake,shark,elephant,bluebird,tiger,mouse,"['stim2', 'stim8', 'stim5', 'stim1', 'stim7', 'stim6', 'stim3', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
crocodile,tiger,cow,turkey,bear,frog,sparrow,butterfly,duck,"['stim5', 'stim8', 'stim2', 'stim4', 'stim1', 'stim3', 'stim6', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
sparrow,turtle,spider,whale,pigeon,elephant,horse,mouse,rat,"['stim4', 'stim7', 'stim8', 'stim6', 'stim5', 'stim1', 'stim2', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
goat,sparrow,turkey,tiger,bat,monkey,goldfish,frog,owl,"['stim5', 'stim4', 'stim3', 'stim1', 'stim2', 'stim8', 'stim7', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
butterfly,ant,bear,rat,spider,goldfish,mouse,pigeon,dog,"['stim1', 'stim4', 'stim7', 'stim6', 'stim3', 'stim5', 'stim8', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
turkey,eagle,duck,monkey,tiger,ant,ladybug,horse,bat,"['stim1', 'stim2', 'stim8', 'stim6', 'stim3', 'stim7', 'stim4', 'stim5']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
pigeon,elephant,bear,crocodile,turkey,owl,shark,mouse,bluebird,"['stim8', 'stim5', 'stim4', 'stim7', 'stim2', 'stim1', 'stim3', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
tiger,butterfly,bluebird,frog,duck,turkey,spider,owl,bear,"['stim8', 'stim5', 'stim7', 'stim4', 'stim3', 'stim6', 'stim2', 'stim1']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bat,cow,dog,mouse,ladybug,bluebird,butterfly,giraffe,owl,"['stim8', 'stim5', 'stim3', 'stim2', 'stim1', 'stim6', 'stim4', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
shark,owl,sheep,cat,frog,whale,rat,pigeon,spider,"['stim5', 'stim4', 'stim6', 'stim3', 'stim8', 'stim2', 'stim1', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
ladybug,turkey,bluebird,crocodile,goldfish,cow,sparrow,butterfly,horse,"['stim7', 'stim6', 'stim2', 'stim1', 'stim4', 'stim3', 'stim5', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
lizard,frog,turtle,sparrow,shark,turkey,crocodile,bat,snake,"['stim6', 'stim8', 'stim1', 'stim2', 'stim4', 'stim7', 'stim3', 'stim5']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
cat,dog,sheep,cow,snake,snail,hog,butterfly,dolphin,"['stim1', 'stim2', 'stim3', 'stim6', 'stim8', 'stim4', 'stim5', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bat,turkey,snake,tiger,duck,horse,snail,cat,pigeon,"['stim8', 'stim7', 'stim1', 'stim4', 'stim5', 'stim3', 'stim6', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
fox,rat,eagle,monkey,dog,duck,cow,whale,crocodile,"['stim4', 'stim6', 'stim3', 'stim1', 'stim5', 'stim7', 'stim8', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
frog,butterfly,dog,snail,sheep,fox,lizard,goldfish,spider,"['stim6', 'stim7', 'stim3', 'stim2', 'stim8', 'stim5', 'stim4', 'stim1']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
shark,goldfish,ladybug,tiger,cow,dolphin,horse,turtle,hog,"['stim5', 'stim1', 'stim7', 'stim8', 'stim3', 'stim6', 'stim4', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
spider,duck,ladybug,giraffe,frog,shark,butterfly,monkey,rat,"['stim2', 'stim6', 'stim8', 'stim4', 'stim5', 'stim7', 'stim1', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
hog,dolphin,frog,goat,whale,lizard,horse,duck,pigeon,"['stim3', 'stim6', 'stim4', 'stim5', 'stim2', 'stim1', 'stim8', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
hog,sparrow,ladybug,bear,horse,fox,turkey,goat,goldfish,"['stim7', 'stim5', 'stim3', 'stim6', 'stim4', 'stim1', 'stim2', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
lizard,mouse,cat,pigeon,dolphin,duck,ladybug,tiger,owl,"['stim4', 'stim3', 'stim6', 'stim1', 'stim2', 'stim7', 'stim5', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
goat,cow,horse,sheep,spider,whale,mouse,duck,rat,"['stim3', 'stim1', 'stim2', 'stim8', 'stim6', 'stim7', 'stim5', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
giraffe,monkey,duck,bat,pigeon,turkey,ladybug,goat,crocodile,"['stim1', 'stim7', 'stim3', 'stim8', 'stim5', 'stim2', 'stim4', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
horse,dolphin,snail,rat,turtle,cat,pigeon,owl,ladybug,"['stim5', 'stim3', 'stim1', 'stim4', 'stim7', 'stim6', 'stim2', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
shark,duck,tiger,mouse,ant,bluebird,butterfly,lizard,dolphin,"['stim8', 'stim2', 'stim7', 'stim1', 'stim3', 'stim4', 'stim5', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bear,horse,ant,cat,owl,sparrow,giraffe,pigeon,lizard,"['stim1', 'stim6', 'stim3', 'stim4', 'stim8', 'stim7', 'stim5', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
crocodile,pigeon,fox,eagle,dolphin,bat,mouse,dog,monkey,"['stim4', 'stim6', 'stim7', 'stim8', 'stim1', 'stim2', 'stim5', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
sheep,cow,bluebird,ant,duck,elephant,bat,goldfish,butterfly,"['stim1', 'stim5', 'stim6', 'stim4', 'stim2', 'stim3', 'stim8', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bear,tiger,turkey,horse,monkey,hog,ladybug,rat,giraffe,"['stim1', 'stim5', 'stim8', 'stim4', 'stim3', 'stim7', 'stim2', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
eagle,tiger,owl,dolphin,spider,bat,fox,bluebird,rat,"['stim2', 'stim7', 'stim5', 'stim8', 'stim6', 'stim1', 'stim4', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
rat,goat,spider,snake,butterfly,shark,turkey,cat,sheep,"['stim7', 'stim1', 'stim8', 'stim6', 'stim2', 'stim3', 'stim4', 'stim5']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
eagle,fox,owl,elephant,horse,dog,ladybug,snake,ant,"['stim2', 'stim6', 'stim5', 'stim1', 'stim3', 'stim4', 'stim8', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
giraffe,ant,turkey,dolphin,sparrow,snake,owl,turtle,ladybug,"['stim3', 'stim7', 'stim2', 'stim6', 'stim4', 'stim5', 'stim8', 'stim1']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
horse,eagle,whale,fox,mouse,bat,cow,monkey,tiger,"['stim6', 'stim3', 'stim8', 'stim4', 'stim5', 'stim7', 'stim2', 'stim1']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
horse,duck,butterfly,shark,tiger,mouse,frog,dog,lizard,"['stim7', 'stim4', 'stim5', 'stim8', 'stim6', 'stim1', 'stim2', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bluebird,elephant,snake,ladybug,pigeon,ant,shark,tiger,whale,"['stim4', 'stim3', 'stim1', 'stim7', 'stim8', 'stim5', 'stim2', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
dolphin,snail,dog,eagle,hog,cat,goldfish,turkey,pigeon,"['stim6', 'stim1', 'stim4', 'stim2', 'stim5', 'stim8', 'stim7', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
tiger,dolphin,sparrow,ant,bat,dog,fox,whale,crocodile,"['stim6', 'stim5', 'stim8', 'stim7', 'stim4', 'stim1', 'stim2', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bluebird,frog,dolphin,goldfish,bat,crocodile,hog,fox,turtle,"['stim4', 'stim6', 'stim7', 'stim8', 'stim1', 'stim5', 'stim3', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
rat,sheep,whale,horse,ladybug,cat,eagle,bat,turtle,"['stim7', 'stim5', 'stim1', 'stim3', 'stim8', 'stim6', 'stim4', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
dog,cat,monkey,dolphin,turtle,ant,shark,mouse,pigeon,"['stim1', 'stim2', 'stim3', 'stim7', 'stim5', 'stim4', 'stim8', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
ladybug,giraffe,snake,turtle,monkey,elephant,whale,dog,frog,"['stim3', 'stim8', 'stim7', 'stim2', 'stim4', 'stim1', 'stim5', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
lizard,cow,fox,dog,hog,shark,snail,bat,bear,"['stim6', 'stim5', 'stim4', 'stim7', 'stim3', 'stim1', 'stim2', 'stim8']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
goldfish,monkey,elephant,cat,whale,hog,lizard,spider,cow,"['stim4', 'stim6', 'stim5', 'stim3', 'stim7', 'stim8', 'stim1', 'stim2']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
lizard,goldfish,fox,rat,spider,elephant,giraffe,dog,ant,"['stim5', 'stim4', 'stim8', 'stim1', 'stim7', 'stim3', 'stim2', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bat,spider,giraffe,goldfish,frog,whale,hog,shark,dog,"['stim8', 'stim6', 'stim2', 'stim5', 'stim3', 'stim4', 'stim1', 'stim7']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
horse,bear,dolphin,sparrow,snake,pigeon,cow,monkey,elephant,"['stim8', 'stim7', 'stim6', 'stim2', 'stim1', 'stim5', 'stim3', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
dolphin,monkey,shark,cow,sparrow,whale,snake,horse,frog,"['stim5', 'stim2', 'stim8', 'stim6', 'stim7', 'stim3', 'stim1', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
dog,bear,eagle,lizard,bluebird,frog,butterfly,giraffe,elephant,"['stim1', 'stim7', 'stim8', 'stim5', 'stim3', 'stim2', 'stim4', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bluebird,hog,horse,frog,cow,bear,dog,monkey,lizard,"['stim3', 'stim8', 'stim1', 'stim6', 'stim4', 'stim2', 'stim7', 'stim5']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
turkey,frog,monkey,horse,spider,rat,bear,hog,whale,"['stim7', 'stim3', 'stim5', 'stim6', 'stim2', 'stim1', 'stim8', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
owl,goldfish,ladybug,sheep,whale,snail,sparrow,goat,mouse,"['stim6', 'stim2', 'stim7', 'stim8', 'stim3', 'stim4', 'stim5', 'stim1']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
fox,goat,dolphin,ladybug,ant,cat,lizard,turtle,bat,"['stim5', 'stim8', 'stim1', 'stim2', 'stim6', 'stim7', 'stim4', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
sparrow,goldfish,fox,ladybug,goat,butterfly,dolphin,owl,dog,"['stim7', 'stim5', 'stim3', 'stim1', 'stim4', 'stim2', 'stim8', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
dolphin,eagle,whale,owl,butterfly,elephant,lizard,pigeon,monkey,"['stim2', 'stim6', 'stim5', 'stim8', 'stim7', 'stim1', 'stim3', 'stim4']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
bluebird,rat,cat,shark,dog,snake,owl,monkey,spider,"['stim6', 'stim1', 'stim2', 'stim4', 'stim8', 'stim7', 'stim5', 'stim3']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
whale,giraffe,bluebird,hog,spider,pigeon,snail,tiger,bat,"['stim6', 'stim3', 'stim1', 'stim7', 'stim8', 'stim4', 'stim2', 'stim5']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
fox,owl,spider,duck,turkey,butterfly,shark,snail,crocodile,"['stim8', 'stim3', 'stim2', 'stim4', 'stim1', 'stim7', 'stim5', 'stim6']",S4,2,2021_Jun_17_1404,word_exp,2020.1.0,60.19491148
