text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
34.35309859,None,space,19.17786494,34.35309859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,53.69293405,None,53.69293405,None,0.383333333,-0.007777778,1,0,0,9.142466708,stim1,0.007433059,None,53.69293405,None,53.69293405,None,53.69293405,None,53.69293405,None,53.69293405,None,53.69293405,None,53.69293405,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,76.3462945,None,76.3462945,None,0.392222222,-0.012222222,1,0,0,5.052836365,stim1,0.001820466,None,76.3462945,None,76.3462945,None,76.3462945,None,76.3462945,None,76.3462945,None,76.3462945,None,76.3462945,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,101.7300625,None,101.7300625,None,-0.238888889,0.255555556,1,0,0,11.20080361,stim4,0.002980242,None,101.7300625,None,101.7300625,None,101.7300625,None,101.7300625,None,101.7300625,None,101.7300625,None,101.7300625,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,136.2220524,None,136.2220524,None,-0.244444444,-0.27,1,0,0,8.017313438,stim6,0.001503036,None,136.2220524,None,136.2220524,None,136.2220524,None,136.2220524,None,136.2220524,None,136.2220524,None,136.2220524,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,163.4215168,None,163.4215168,None,-0.001111111,-0.392222222,1,0,0,7.115207626,stim7,8.73E-05,None,163.4215168,None,163.4215168,None,163.4215168,None,163.4215168,None,163.4215168,None,163.4215168,None,163.4215168,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,197.3296431,None,197.3296431,None,0.278888889,0.261111111,1,0,0,5.598176125,stim2,0.00476235,None,197.3296431,None,197.3296431,None,197.3296431,None,197.3296431,None,197.3296431,None,197.3296431,None,197.3296431,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,225.78661,None,225.78661,None,0.001111111,0.366666667,1,0,0,6.655529987,stim3,0.00288941,None,225.78661,None,225.78661,None,225.78661,None,225.78661,None,225.78661,None,225.78661,None,225.78661,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,253.2832568,None,253.2832568,None,-0.254444444,-0.268888889,1,0,0,5.953761054,stim6,0.004200081,None,253.2832568,None,253.2832568,None,253.2832568,None,253.2832568,None,253.2832568,None,253.2832568,None,253.2832568,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,276.9714403,None,276.9714403,None,-0.288888889,-0.265555556,1,0,0,16.40519107,stim6,0.005929022,None,276.9714403,None,276.9714403,None,276.9714403,None,276.9714403,None,276.9714403,None,276.9714403,None,276.9714403,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,309.8841059,None,309.8841059,None,0.016666667,-0.383333333,1,0,0,5.972271009,stim7,0.013207147,None,309.8841059,None,309.8841059,None,309.8841059,None,309.8841059,None,309.8841059,None,309.8841059,None,309.8841059,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,339.3286667,None,339.3286667,None,-0.274444444,0.248888889,1,0,0,22.60376311,stim4,0.005148776,None,339.3286667,None,339.3286667,None,339.3286667,None,339.3286667,None,339.3286667,None,339.3286667,None,339.3286667,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,380.6955814,None,380.6955814,None,-0.381111111,0.001111111,1,0,0,8.359073241,stim5,0.000945827,None,380.6955814,None,380.6955814,None,380.6955814,None,380.6955814,None,380.6955814,None,380.6955814,None,380.6955814,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,416.8399548,None,416.8399548,None,0.265555556,0.261111111,1,0,0,2.665467656,stim2,0.015816097,None,416.8399548,None,416.8399548,None,416.8399548,None,416.8399548,None,416.8399548,None,416.8399548,None,416.8399548,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,444.7704255,None,444.7704255,None,0.003333333,0.366666667,1,0,0,6.403271442,stim3,0.003399682,None,444.7704255,None,444.7704255,None,444.7704255,None,444.7704255,None,444.7704255,None,444.7704255,None,444.7704255,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,478.9447352,None,478.9447352,None,0.26,0.267777778,1,0,0,7.232296179,stim2,0.003680904,None,478.9447352,None,478.9447352,None,478.9447352,None,478.9447352,None,478.9447352,None,478.9447352,None,478.9447352,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,508.684115,None,508.684115,None,0.264444444,0.265555556,1,0,0,33.09772007,stim2,0.015273683,None,508.684115,None,508.684115,None,508.684115,None,508.684115,None,508.684115,None,508.684115,None,508.684115,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,560.443916,None,560.443916,None,-0.357777778,-0.008888889,1,0,0,16.04901922,stim5,0.016481075,None,560.443916,None,560.443916,None,560.443916,None,560.443916,None,560.443916,None,560.443916,None,560.443916,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,595.2046691,None,595.2046691,None,-0.347777778,-0.011111111,1,0,0,10.39713214,stim5,0.006867474,None,595.2046691,None,595.2046691,None,595.2046691,None,595.2046691,None,595.2046691,None,595.2046691,None,595.2046691,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,621.334075,None,621.334075,None,0.015555556,0.366666667,1,0,0,7.145981498,stim3,0.001611315,None,621.334075,None,621.334075,None,621.334075,None,621.334075,None,621.334075,None,621.334075,None,621.334075,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,656.4248409,None,656.4248409,None,-0.253333333,-0.277777778,1,0,0,7.847573588,stim6,0.003431296,None,656.4248409,None,656.4248409,None,656.4248409,None,656.4248409,None,656.4248409,None,656.4248409,None,656.4248409,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,680.9408122,None,680.9408122,None,-0.262222222,-0.268888889,1,0,0,8.342291733,stim6,0.000221423,None,680.9408122,None,680.9408122,None,680.9408122,None,680.9408122,None,680.9408122,None,680.9408122,None,680.9408122,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,701.3084408,None,701.3084408,None,0.256666667,0.266666667,1,0,0,7.267563273,stim2,0.015923281,None,701.3084408,None,701.3084408,None,701.3084408,None,701.3084408,None,701.3084408,None,701.3084408,None,701.3084408,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,722.7913365,None,722.7913365,None,0.008888889,-0.384444444,1,0,0,4.704971585,stim7,0.003153175,None,722.7913365,None,722.7913365,None,722.7913365,None,722.7913365,None,722.7913365,None,722.7913365,None,722.7913365,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,757.7949429,None,757.7949429,None,-0.388888889,0,1,0,0,9.6319097,stim5,0.016499845,None,757.7949429,None,757.7949429,None,757.7949429,None,757.7949429,None,757.7949429,None,757.7949429,None,757.7949429,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,785.6312636,None,785.6312636,None,-0.283333333,-0.274444444,1,0,0,7.504198235,stim6,0.015016278,None,785.6312636,None,785.6312636,None,785.6312636,None,785.6312636,None,785.6312636,None,785.6312636,None,785.6312636,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,809.4860944,None,809.4860944,None,0.012222222,-0.383333333,1,0,0,14.95966968,stim7,0.015515699,None,809.4860944,None,809.4860944,None,809.4860944,None,809.4860944,None,809.4860944,None,809.4860944,None,809.4860944,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,848.0288173,None,848.0288173,None,-0.247777778,-0.276666667,1,0,0,7.06485897,stim6,0.000682277,None,848.0288173,None,848.0288173,None,848.0288173,None,848.0288173,None,848.0288173,None,848.0288173,None,848.0288173,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,882.2064296,None,882.2064296,None,-0.248888889,-0.266666667,1,0,0,22.78894098,stim6,0.001574633,None,882.2064296,None,882.2064296,None,882.2064296,None,882.2064296,None,882.2064296,None,882.2064296,None,882.2064296,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,917.8580172,None,917.8580172,None,0.003333333,0.368888889,1,0,0,11.7674321,stim3,0.005085559,None,917.8580172,None,917.8580172,None,917.8580172,None,917.8580172,None,917.8580172,None,917.8580172,None,917.8580172,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,947.1525172,None,947.1525172,None,-0.224444444,0.257777778,1,0,0,6.955762649,stim4,0.001843941,None,947.1525172,None,947.1525172,None,947.1525172,None,947.1525172,None,947.1525172,None,947.1525172,None,947.1525172,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,978.1350855,None,978.1350855,None,0.356666667,0.005555556,1,0,0,10.94816777,stim1,0.004997535,None,978.1350855,None,978.1350855,None,978.1350855,None,978.1350855,None,978.1350855,None,978.1350855,None,978.1350855,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1004.023438,None,1004.023438,None,-0.267777778,-0.275555556,1,0,0,23.59999636,stim6,0.000553306,None,1004.023438,None,1004.023438,None,1004.023438,None,1004.023438,None,1004.023438,None,1004.023438,None,1004.023438,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1045.885695,None,1045.885695,None,0.001111111,-0.377777778,1,0,0,5.360572483,stim7,0.013299087,None,1045.885695,None,1045.885695,None,1045.885695,None,1045.885695,None,1045.885695,None,1045.885695,None,1045.885695,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1066.30314,None,1066.30314,None,-0.237777778,-0.264444444,1,0,0,6.438598636,stim6,0.003709449,None,1066.30314,None,1066.30314,None,1066.30314,None,1066.30314,None,1066.30314,None,1066.30314,None,1066.30314,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1097.73616,None,1097.73616,None,-0.004444444,0.376666667,1,0,0,11.44051641,stim3,0.001454906,None,1097.73616,None,1097.73616,None,1097.73616,None,1097.73616,None,1097.73616,None,1097.73616,None,1097.73616,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1123.752169,None,1123.752169,None,0,-0.384444444,1,0,0,8.328123983,stim7,0.015563419,None,1123.752169,None,1123.752169,None,1123.752169,None,1123.752169,None,1123.752169,None,1123.752169,None,1123.752169,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1148.472958,None,1148.472958,None,-0.011111111,-0.385555556,1,0,0,8.813573028,stim7,0.001265519,None,1148.472958,None,1148.472958,None,1148.472958,None,1148.472958,None,1148.472958,None,1148.472958,None,1148.472958,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1176.772316,None,1176.772316,None,0.011111111,-0.377777778,1,0,0,5.516562304,stim7,0.016312382,None,1176.772316,None,1176.772316,None,1176.772316,None,1176.772316,None,1176.772316,None,1176.772316,None,1176.772316,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1200.785133,None,1200.785133,None,0.377777778,0,1,0,0,9.860130439,stim1,0.000600219,None,1200.785133,None,1200.785133,None,1200.785133,None,1200.785133,None,1200.785133,None,1200.785133,None,1200.785133,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1230.301505,None,1230.301505,None,0.382222222,-0.003333333,1,0,0,7.937671917,stim1,0.003011595,None,1230.301505,None,1230.301505,None,1230.301505,None,1230.301505,None,1230.301505,None,1230.301505,None,1230.301505,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1258.881122,None,1258.881122,None,0.011111111,-0.383333333,1,0,0,7.733876837,stim7,0.001417164,None,1258.881122,None,1258.881122,None,1258.881122,None,1258.881122,None,1258.881122,None,1258.881122,None,1258.881122,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1284.280002,None,1284.280002,None,0.367777778,-0.011111111,1,0,0,6.404027311,stim1,0.006195744,None,1284.280002,None,1284.280002,None,1284.280002,None,1284.280002,None,1284.280002,None,1284.280002,None,1284.280002,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1320.182613,None,1320.182613,None,-0.393333333,-0.007777778,1,0,0,18.60849048,stim5,0.005038181,None,1320.182613,None,1320.182613,None,1320.182613,None,1320.182613,None,1320.182613,None,1320.182613,None,1320.182613,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1355.831027,None,1355.831027,None,-0.233333333,-0.263333333,1,0,0,7.293018053,stim6,0.001785671,None,1355.831027,None,1355.831027,None,1355.831027,None,1355.831027,None,1355.831027,None,1355.831027,None,1355.831027,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1374.530444,None,1374.530444,None,-0.265555556,-0.278888889,1,0,0,8.362925125,stim6,0.001087102,None,1374.530444,None,1374.530444,None,1374.530444,None,1374.530444,None,1374.530444,None,1374.530444,None,1374.530444,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1410.197609,None,1410.197609,None,0.237777778,-0.265555556,1,0,0,10.48467894,stim8,0.014980253,None,1410.197609,None,1410.197609,None,1410.197609,None,1410.197609,None,1410.197609,None,1410.197609,None,1410.197609,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1433.495654,None,1433.495654,None,0.345555556,-0.01,1,0,0,8.897479317,stim1,0.016513504,None,1433.495654,None,1433.495654,None,1433.495654,None,1433.495654,None,1433.495654,None,1433.495654,None,1433.495654,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1463.732917,None,1463.732917,None,0.017777778,-0.384444444,1,0,0,5.043942104,stim7,0.000296036,None,1463.732917,None,1463.732917,None,1463.732917,None,1463.732917,None,1463.732917,None,1463.732917,None,1463.732917,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1494.519169,None,1494.519169,None,-0.238888889,-0.266666667,1,0,0,16.31420445,stim6,0.000662483,None,1494.519169,None,1494.519169,None,1494.519169,None,1494.519169,None,1494.519169,None,1494.519169,None,1494.519169,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1526.283372,None,1526.283372,None,-0.006666667,-0.381111111,1,0,0,0.145646406,stim7,0.01457221,None,1526.283372,None,1526.283372,None,1526.283372,None,1526.283372,None,1526.283372,None,1526.283372,None,1526.283372,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1557.633024,None,1557.633024,None,0.264444444,0.273333333,1,0,0,11.77405171,stim2,0.016338951,None,1557.633024,None,1557.633024,None,1557.633024,None,1557.633024,None,1557.633024,None,1557.633024,None,1557.633024,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1585.911127,None,1585.911127,None,0.005555556,0.38,1,0,0,21.67692322,stim3,0.000158172,None,1585.911127,None,1585.911127,None,1585.911127,None,1585.911127,None,1585.911127,None,1585.911127,None,1585.911127,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1630.687478,None,1630.687478,None,0.31,0.267777778,1,0,0,6.758532578,stim2,0.015996136,None,1630.687478,None,1630.687478,None,1630.687478,None,1630.687478,None,1630.687478,None,1630.687478,None,1630.687478,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1652.368808,None,1652.368808,None,-0.276666667,-0.267777778,1,0,0,5.900647017,stim6,0.01420407,None,1652.368808,None,1652.368808,None,1652.368808,None,1652.368808,None,1652.368808,None,1652.368808,None,1652.368808,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
,,,,,,1674.3768,None,1674.3768,None,-0.364444444,0,1,0,0,8.810171881,stim5,0.005219698,None,1674.3768,None,1674.3768,None,1674.3768,None,1674.3768,None,1674.3768,None,1674.3768,None,1674.3768,None,S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
