ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
bear,elephant,turtle,eagle,crocodile,cow,shark,dog,duck,"['stim1', 'stim4', 'stim5', 'stim6', 'stim7', 'stim3', 'stim8', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
sheep,snake,cat,mouse,shark,owl,tiger,elephant,bluebird,"['stim6', 'stim2', 'stim1', 'stim5', 'stim8', 'stim7', 'stim4', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
butterfly,eagle,mouse,duck,fox,goldfish,frog,ladybug,cow,"['stim7', 'stim5', 'stim3', 'stim2', 'stim1', 'stim6', 'stim4', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
owl,hog,whale,bat,horse,fox,duck,snake,goat,"['stim6', 'stim3', 'stim5', 'stim8', 'stim1', 'stim4', 'stim2', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
crocodile,ladybug,sheep,dolphin,turkey,pigeon,goat,cow,goldfish,"['stim3', 'stim7', 'stim2', 'stim6', 'stim4', 'stim5', 'stim1', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
bear,frog,cat,bat,pigeon,butterfly,snail,goat,goldfish,"['stim7', 'stim2', 'stim3', 'stim4', 'stim1', 'stim6', 'stim5', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
goat,monkey,snake,shark,fox,tiger,lizard,dog,pigeon,"['stim7', 'stim4', 'stim1', 'stim5', 'stim8', 'stim6', 'stim2', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
whale,spider,mouse,turkey,dog,owl,hog,shark,turtle,"['stim7', 'stim8', 'stim6', 'stim4', 'stim5', 'stim3', 'stim2', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
mouse,pigeon,shark,duck,snail,horse,dog,tiger,ant,"['stim1', 'stim3', 'stim6', 'stim5', 'stim7', 'stim2', 'stim4', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
hog,goat,frog,pigeon,whale,dolphin,duck,lizard,horse,"['stim1', 'stim8', 'stim6', 'stim3', 'stim2', 'stim7', 'stim5', 'stim4']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
frog,dog,snail,cow,hog,tiger,owl,snake,cat,"['stim7', 'stim2', 'stim8', 'stim6', 'stim1', 'stim4', 'stim3', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
eagle,turkey,cow,sparrow,cat,hog,turtle,snail,frog,"['stim1', 'stim3', 'stim2', 'stim5', 'stim4', 'stim8', 'stim6', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
tiger,fox,snake,ant,lizard,goat,eagle,turtle,pigeon,"['stim5', 'stim1', 'stim6', 'stim2', 'stim8', 'stim4', 'stim7', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
elephant,frog,dolphin,bear,pigeon,horse,crocodile,sheep,turtle,"['stim6', 'stim3', 'stim2', 'stim5', 'stim7', 'stim4', 'stim1', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
turkey,butterfly,goat,lizard,dog,dolphin,owl,sparrow,cow,"['stim6', 'stim7', 'stim1', 'stim4', 'stim2', 'stim3', 'stim5', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
bear,duck,turkey,mouse,bluebird,turtle,hog,sheep,dolphin,"['stim8', 'stim7', 'stim6', 'stim2', 'stim1', 'stim4', 'stim3', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
crocodile,lizard,whale,elephant,giraffe,cat,rat,sparrow,duck,"['stim1', 'stim2', 'stim3', 'stim4', 'stim8', 'stim7', 'stim5', 'stim6']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
owl,tiger,fox,shark,crocodile,horse,turtle,pigeon,bluebird,"['stim7', 'stim8', 'stim6', 'stim2', 'stim5', 'stim4', 'stim3', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
monkey,dog,horse,bat,turtle,ant,dolphin,crocodile,duck,"['stim6', 'stim2', 'stim1', 'stim8', 'stim3', 'stim4', 'stim5', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
sparrow,giraffe,bear,snake,dolphin,bat,tiger,sheep,goldfish,"['stim7', 'stim5', 'stim8', 'stim3', 'stim4', 'stim1', 'stim6', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
goat,tiger,turkey,owl,bat,sparrow,frog,monkey,goldfish,"['stim2', 'stim7', 'stim1', 'stim3', 'stim4', 'stim5', 'stim6', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
rat,owl,goldfish,turtle,duck,crocodile,dolphin,monkey,ladybug,"['stim3', 'stim1', 'stim4', 'stim7', 'stim6', 'stim5', 'stim2', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
whale,eagle,crocodile,monkey,bear,goldfish,sheep,goat,ladybug,"['stim2', 'stim4', 'stim3', 'stim6', 'stim7', 'stim1', 'stim5', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
goldfish,crocodile,bat,sheep,sparrow,snake,snail,horse,bluebird,"['stim6', 'stim5', 'stim4', 'stim8', 'stim2', 'stim3', 'stim7', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
horse,rat,snail,ladybug,turtle,dolphin,owl,cat,pigeon,"['stim5', 'stim7', 'stim8', 'stim6', 'stim1', 'stim4', 'stim2', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
fox,bear,dolphin,tiger,giraffe,bluebird,goat,goldfish,pigeon,"['stim6', 'stim1', 'stim4', 'stim3', 'stim5', 'stim8', 'stim2', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
frog,turtle,pigeon,ant,giraffe,whale,horse,dolphin,duck,"['stim1', 'stim2', 'stim8', 'stim7', 'stim6', 'stim4', 'stim5', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
mouse,turkey,giraffe,bat,ant,elephant,frog,dog,spider,"['stim3', 'stim1', 'stim7', 'stim2', 'stim5', 'stim6', 'stim8', 'stim4']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
goldfish,snake,dolphin,ladybug,eagle,shark,frog,snail,turkey,"['stim7', 'stim2', 'stim5', 'stim6', 'stim1', 'stim8', 'stim4', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
owl,dolphin,frog,butterfly,dog,bear,eagle,monkey,rat,"['stim6', 'stim3', 'stim8', 'stim2', 'stim4', 'stim7', 'stim5', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
lizard,dolphin,horse,whale,tiger,rat,goat,goldfish,eagle,"['stim7', 'stim1', 'stim5', 'stim8', 'stim6', 'stim2', 'stim4', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
shark,cat,sheep,spider,frog,owl,pigeon,whale,rat,"['stim7', 'stim4', 'stim2', 'stim5', 'stim1', 'stim6', 'stim8', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
dolphin,eagle,dog,pigeon,hog,snail,turkey,cat,goldfish,"['stim8', 'stim5', 'stim6', 'stim1', 'stim3', 'stim4', 'stim2', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
cat,sheep,horse,monkey,fox,goat,elephant,dog,turtle,"['stim7', 'stim4', 'stim5', 'stim1', 'stim2', 'stim3', 'stim6', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
sparrow,whale,spider,rat,pigeon,turtle,mouse,elephant,horse,"['stim4', 'stim6', 'stim3', 'stim5', 'stim8', 'stim1', 'stim7', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
shark,crocodile,mouse,butterfly,giraffe,bat,sparrow,monkey,fox,"['stim1', 'stim4', 'stim7', 'stim8', 'stim2', 'stim5', 'stim6', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
turtle,dolphin,mouse,tiger,bat,monkey,ladybug,fox,frog,"['stim8', 'stim1', 'stim4', 'stim2', 'stim7', 'stim5', 'stim3', 'stim6']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
cat,bat,bluebird,snail,giraffe,turkey,ant,tiger,hog,"['stim7', 'stim1', 'stim5', 'stim2', 'stim8', 'stim4', 'stim3', 'stim6']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
horse,duck,spider,butterfly,ant,turkey,sheep,goldfish,hog,"['stim6', 'stim8', 'stim5', 'stim1', 'stim2', 'stim7', 'stim3', 'stim4']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
bluebird,snail,mouse,ladybug,ant,duck,giraffe,goat,eagle,"['stim3', 'stim8', 'stim5', 'stim2', 'stim1', 'stim4', 'stim7', 'stim6']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
lizard,duck,mouse,bluebird,sheep,snake,frog,butterfly,monkey,"['stim6', 'stim5', 'stim1', 'stim2', 'stim3', 'stim4', 'stim8', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
turtle,bluebird,crocodile,giraffe,elephant,turkey,goat,cow,shark,"['stim2', 'stim8', 'stim1', 'stim5', 'stim6', 'stim7', 'stim3', 'stim4']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
bat,goldfish,giraffe,dog,frog,spider,shark,whale,hog,"['stim4', 'stim3', 'stim8', 'stim2', 'stim6', 'stim7', 'stim5', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
tiger,horse,giraffe,goldfish,hog,rat,turkey,bear,monkey,"['stim7', 'stim2', 'stim1', 'stim8', 'stim4', 'stim6', 'stim5', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
pigeon,duck,dolphin,sparrow,butterfly,dog,monkey,bat,ant,"['stim1', 'stim3', 'stim7', 'stim4', 'stim5', 'stim6', 'stim2', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
cat,cow,sheep,dolphin,snake,dog,butterfly,snail,hog,"['stim5', 'stim2', 'stim1', 'stim8', 'stim3', 'stim4', 'stim7', 'stim6']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
monkey,fox,tiger,shark,ant,rat,giraffe,cow,duck,"['stim2', 'stim7', 'stim6', 'stim1', 'stim8', 'stim5', 'stim4', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
rat,snake,spider,sheep,butterfly,goat,cat,shark,turkey,"['stim6', 'stim8', 'stim1', 'stim5', 'stim3', 'stim4', 'stim2', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
eagle,mouse,rat,giraffe,crocodile,dolphin,sheep,pigeon,bear,"['stim7', 'stim6', 'stim8', 'stim2', 'stim1', 'stim3', 'stim4', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
snail,frog,butterfly,bluebird,goat,hog,shark,crocodile,giraffe,"['stim1', 'stim7', 'stim6', 'stim3', 'stim2', 'stim4', 'stim5', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
hog,butterfly,monkey,duck,sheep,rat,pigeon,shark,tiger,"['stim4', 'stim2', 'stim8', 'stim5', 'stim3', 'stim6', 'stim1', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
sheep,snake,hog,turtle,frog,dolphin,monkey,spider,owl,"['stim2', 'stim6', 'stim8', 'stim1', 'stim3', 'stim4', 'stim7', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
crocodile,turkey,cow,duck,bear,tiger,butterfly,frog,sparrow,"['stim7', 'stim5', 'stim4', 'stim2', 'stim1', 'stim3', 'stim8', 'stim6']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
owl,rat,lizard,spider,cat,turtle,dog,crocodile,giraffe,"['stim6', 'stim4', 'stim2', 'stim1', 'stim5', 'stim3', 'stim8', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
duck,fox,monkey,sparrow,dog,ladybug,snake,hog,shark,"['stim3', 'stim4', 'stim1', 'stim2', 'stim7', 'stim5', 'stim6', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
dolphin,crocodile,rat,ladybug,snail,mouse,bat,hog,giraffe,"['stim1', 'stim8', 'stim7', 'stim2', 'stim5', 'stim4', 'stim6', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
dolphin,tiger,ant,turtle,bluebird,cow,frog,duck,spider,"['stim6', 'stim3', 'stim7', 'stim5', 'stim1', 'stim4', 'stim8', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
cow,monkey,bear,dolphin,tiger,dog,ant,fox,eagle,"['stim2', 'stim3', 'stim4', 'stim1', 'stim5', 'stim7', 'stim8', 'stim6']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
mouse,frog,snake,rat,goldfish,dolphin,cow,whale,giraffe,"['stim3', 'stim4', 'stim1', 'stim2', 'stim6', 'stim8', 'stim5', 'stim7']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
pigeon,elephant,monkey,goat,bluebird,snake,lizard,bat,hog,"['stim4', 'stim7', 'stim6', 'stim5', 'stim3', 'stim2', 'stim8', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
monkey,dog,cat,sheep,snake,frog,owl,horse,pigeon,"['stim7', 'stim3', 'stim1', 'stim2', 'stim6', 'stim8', 'stim4', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
duck,cow,turtle,frog,lizard,turkey,bear,tiger,pigeon,"['stim5', 'stim8', 'stim1', 'stim6', 'stim7', 'stim4', 'stim3', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
pigeon,dolphin,cat,cow,snail,ant,spider,rat,goldfish,"['stim7', 'stim2', 'stim3', 'stim1', 'stim8', 'stim4', 'stim6', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
hog,spider,dog,bluebird,elephant,cow,snake,crocodile,ant,"['stim5', 'stim2', 'stim4', 'stim7', 'stim6', 'stim3', 'stim1', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
goat,crocodile,bluebird,cat,snake,bear,butterfly,turtle,shark,"['stim5', 'stim3', 'stim2', 'stim6', 'stim4', 'stim8', 'stim7', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
ladybug,whale,elephant,tiger,bear,duck,eagle,spider,goat,"['stim7', 'stim5', 'stim6', 'stim8', 'stim4', 'stim3', 'stim2', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
goldfish,goat,lizard,giraffe,cow,dog,duck,pigeon,tiger,"['stim2', 'stim6', 'stim7', 'stim5', 'stim1', 'stim4', 'stim3', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
bluebird,crocodile,goldfish,turkey,goat,sparrow,butterfly,mouse,sheep,"['stim5', 'stim3', 'stim6', 'stim4', 'stim8', 'stim7', 'stim1', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
snail,mouse,dolphin,snake,whale,horse,tiger,sheep,turtle,"['stim8', 'stim3', 'stim1', 'stim7', 'stim6', 'stim5', 'stim2', 'stim4']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
shark,tiger,ladybug,hog,cow,goldfish,turtle,dolphin,horse,"['stim7', 'stim5', 'stim6', 'stim1', 'stim8', 'stim4', 'stim3', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
snail,monkey,pigeon,duck,cat,turkey,fox,ladybug,sparrow,"['stim7', 'stim8', 'stim2', 'stim3', 'stim5', 'stim4', 'stim6', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
turkey,butterfly,snail,cat,sheep,owl,giraffe,snake,mouse,"['stim5', 'stim1', 'stim4', 'stim3', 'stim6', 'stim8', 'stim7', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
elephant,goldfish,cow,spider,horse,snake,duck,pigeon,fox,"['stim2', 'stim4', 'stim8', 'stim6', 'stim7', 'stim5', 'stim3', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
horse,turkey,crocodile,sheep,turtle,giraffe,goat,owl,bluebird,"['stim5', 'stim6', 'stim3', 'stim1', 'stim8', 'stim7', 'stim2', 'stim4']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
butterfly,monkey,turkey,lizard,shark,bat,whale,crocodile,turtle,"['stim5', 'stim2', 'stim8', 'stim3', 'stim4', 'stim7', 'stim6', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
cat,frog,lizard,goldfish,duck,crocodile,mouse,ladybug,sparrow,"['stim4', 'stim8', 'stim6', 'stim2', 'stim1', 'stim3', 'stim7', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
butterfly,bear,snail,crocodile,sheep,ant,owl,turkey,tiger,"['stim5', 'stim7', 'stim6', 'stim2', 'stim4', 'stim8', 'stim3', 'stim1']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
rat,butterfly,ant,bear,snail,giraffe,elephant,pigeon,snake,"['stim7', 'stim8', 'stim3', 'stim5', 'stim6', 'stim4', 'stim1', 'stim2']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
ant,duck,frog,fox,bluebird,elephant,tiger,owl,goat,"['stim4', 'stim2', 'stim1', 'stim7', 'stim3', 'stim8', 'stim6', 'stim5']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
cat,whale,owl,ladybug,bluebird,lizard,pigeon,bat,rat,"['stim2', 'stim6', 'stim7', 'stim4', 'stim8', 'stim5', 'stim1', 'stim3']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
bear,horse,turkey,giraffe,monkey,tiger,rat,hog,ladybug,"['stim3', 'stim1', 'stim4', 'stim5', 'stim7', 'stim2', 'stim6', 'stim8']",S1,2,2020_May_03_1201,word_exp,2020.1.0,59.17892389
