ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
cow,duck,goat,sheep,snail,spider,crocodile,shark,whale,"['stim2', 'stim3', 'stim6', 'stim1', 'stim8', 'stim4', 'stim5', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
mouse,cow,whale,goldfish,dolphin,snake,frog,rat,giraffe,"['stim7', 'stim6', 'stim1', 'stim8', 'stim3', 'stim4', 'stim2', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
whale,ant,butterfly,lizard,dolphin,shark,duck,cow,owl,"['stim4', 'stim5', 'stim3', 'stim6', 'stim1', 'stim7', 'stim8', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
bluebird,giraffe,goat,ant,duck,mouse,snail,ladybug,eagle,"['stim8', 'stim4', 'stim7', 'stim5', 'stim2', 'stim3', 'stim1', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
crocodile,dog,bat,dolphin,pigeon,fox,eagle,monkey,mouse,"['stim3', 'stim1', 'stim5', 'stim7', 'stim8', 'stim2', 'stim6', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
pigeon,ladybug,turtle,horse,tiger,whale,spider,eagle,snail,"['stim7', 'stim1', 'stim8', 'stim2', 'stim3', 'stim4', 'stim6', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
ladybug,lizard,ant,bluebird,shark,owl,cat,bat,goldfish,"['stim2', 'stim7', 'stim1', 'stim3', 'stim8', 'stim6', 'stim5', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
sheep,tiger,elephant,shark,owl,cat,snake,mouse,bluebird,"['stim5', 'stim1', 'stim7', 'stim2', 'stim4', 'stim8', 'stim6', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
owl,duck,snake,horse,fox,whale,hog,bat,goat,"['stim7', 'stim1', 'stim6', 'stim8', 'stim3', 'stim4', 'stim5', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
mouse,frog,dog,ant,elephant,giraffe,turkey,bat,spider,"['stim3', 'stim2', 'stim7', 'stim1', 'stim8', 'stim5', 'stim4', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
rat,cat,shark,butterfly,goat,spider,snake,sheep,turkey,"['stim1', 'stim7', 'stim4', 'stim8', 'stim5', 'stim6', 'stim3', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
snail,goldfish,goat,turkey,lizard,dog,owl,sparrow,frog,"['stim8', 'stim1', 'stim4', 'stim7', 'stim6', 'stim5', 'stim2', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
turtle,pigeon,goldfish,lizard,duck,rat,whale,sheep,cat,"['stim3', 'stim2', 'stim6', 'stim4', 'stim5', 'stim8', 'stim7', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
pigeon,lizard,bat,bluebird,snake,monkey,elephant,goat,hog,"['stim3', 'stim2', 'stim8', 'stim1', 'stim5', 'stim7', 'stim6', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
elephant,crocodile,sheep,pigeon,horse,dolphin,frog,bear,turtle,"['stim1', 'stim8', 'stim6', 'stim5', 'stim4', 'stim7', 'stim2', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
lizard,frog,butterfly,sheep,snake,mouse,duck,bluebird,monkey,"['stim1', 'stim4', 'stim5', 'stim6', 'stim3', 'stim8', 'stim2', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
sparrow,lizard,ant,bluebird,snail,eagle,monkey,rat,horse,"['stim3', 'stim5', 'stim7', 'stim1', 'stim4', 'stim6', 'stim2', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
crocodile,rat,sparrow,giraffe,cat,whale,lizard,elephant,duck,"['stim6', 'stim7', 'stim5', 'stim8', 'stim1', 'stim3', 'stim4', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
dolphin,bat,hog,snail,mouse,rat,crocodile,ladybug,giraffe,"['stim6', 'stim4', 'stim2', 'stim3', 'stim5', 'stim8', 'stim1', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
pigeon,monkey,bat,butterfly,dog,dolphin,duck,sparrow,ant,"['stim7', 'stim6', 'stim3', 'stim2', 'stim4', 'stim1', 'stim8', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
snail,tiger,sheep,whale,horse,dolphin,mouse,snake,turtle,"['stim7', 'stim8', 'stim5', 'stim6', 'stim3', 'stim2', 'stim1', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
cow,duck,frog,shark,ladybug,bat,goldfish,snake,pigeon,"['stim5', 'stim2', 'stim1', 'stim4', 'stim7', 'stim8', 'stim6', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
eagle,duck,goat,mouse,pigeon,butterfly,cat,whale,hog,"['stim4', 'stim1', 'stim8', 'stim3', 'stim2', 'stim6', 'stim5', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
hog,pigeon,shark,sheep,rat,monkey,butterfly,duck,tiger,"['stim3', 'stim5', 'stim4', 'stim8', 'stim7', 'stim1', 'stim6', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
elephant,snake,mouse,spider,dog,monkey,bat,bluebird,giraffe,"['stim8', 'stim4', 'stim5', 'stim2', 'stim6', 'stim1', 'stim3', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
snake,horse,monkey,sheep,fox,whale,crocodile,turkey,turtle,"['stim8', 'stim6', 'stim5', 'stim7', 'stim3', 'stim2', 'stim4', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
monkey,lizard,snail,sparrow,whale,bear,goat,ladybug,hog,"['stim5', 'stim8', 'stim6', 'stim4', 'stim1', 'stim2', 'stim7', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
horse,dog,mouse,tiger,duck,butterfly,shark,lizard,frog,"['stim1', 'stim3', 'stim2', 'stim7', 'stim8', 'stim4', 'stim5', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
ant,dolphin,frog,turtle,lizard,bluebird,turkey,bear,crocodile,"['stim4', 'stim2', 'stim3', 'stim8', 'stim5', 'stim6', 'stim7', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
elephant,cat,tiger,snail,turkey,monkey,shark,bat,butterfly,"['stim2', 'stim1', 'stim5', 'stim4', 'stim7', 'stim3', 'stim8', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
goat,duck,whale,spider,cow,horse,sheep,rat,mouse,"['stim6', 'stim5', 'stim4', 'stim8', 'stim7', 'stim2', 'stim1', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
rat,cow,pigeon,mouse,lizard,frog,tiger,ant,hog,"['stim3', 'stim1', 'stim8', 'stim2', 'stim4', 'stim6', 'stim5', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
fox,frog,sparrow,pigeon,dog,snake,eagle,bluebird,horse,"['stim4', 'stim8', 'stim1', 'stim6', 'stim5', 'stim3', 'stim2', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
monkey,dolphin,crocodile,turtle,ant,horse,dog,bat,duck,"['stim6', 'stim5', 'stim7', 'stim1', 'stim2', 'stim3', 'stim8', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
mouse,bluebird,sheep,snake,owl,monkey,dolphin,fox,turtle,"['stim2', 'stim5', 'stim6', 'stim7', 'stim8', 'stim1', 'stim4', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
duck,cat,elephant,fox,dolphin,snail,monkey,goat,rat,"['stim2', 'stim7', 'stim3', 'stim8', 'stim1', 'stim5', 'stim4', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
pigeon,mouse,owl,turkey,elephant,bear,crocodile,bluebird,shark,"['stim7', 'stim2', 'stim3', 'stim1', 'stim5', 'stim6', 'stim4', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
bear,hog,sheep,bluebird,turtle,turkey,duck,mouse,dolphin,"['stim2', 'stim1', 'stim8', 'stim7', 'stim5', 'stim4', 'stim6', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
spider,dolphin,owl,pigeon,snake,horse,turkey,sheep,goldfish,"['stim4', 'stim8', 'stim3', 'stim2', 'stim6', 'stim7', 'stim5', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
whale,hog,shark,dog,owl,mouse,spider,turkey,turtle,"['stim2', 'stim3', 'stim1', 'stim5', 'stim8', 'stim6', 'stim7', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
turtle,goat,cow,elephant,turkey,crocodile,bluebird,giraffe,shark,"['stim5', 'stim8', 'stim3', 'stim1', 'stim2', 'stim4', 'stim7', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
snake,rat,goldfish,bluebird,ant,pigeon,spider,mouse,goat,"['stim4', 'stim6', 'stim7', 'stim1', 'stim2', 'stim5', 'stim8', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
owl,cow,eagle,sparrow,turkey,mouse,frog,elephant,ant,"['stim2', 'stim3', 'stim4', 'stim5', 'stim1', 'stim7', 'stim6', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
hog,sparrow,owl,mouse,elephant,cat,snail,bear,bluebird,"['stim5', 'stim3', 'stim7', 'stim4', 'stim2', 'stim6', 'stim1', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
turtle,giraffe,spider,frog,butterfly,fox,hog,horse,crocodile,"['stim3', 'stim8', 'stim6', 'stim2', 'stim5', 'stim1', 'stim7', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
shark,turtle,dolphin,cow,goldfish,ladybug,tiger,hog,horse,"['stim2', 'stim4', 'stim6', 'stim1', 'stim3', 'stim7', 'stim8', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
spider,goat,dog,bat,sparrow,bluebird,fox,mouse,elephant,"['stim7', 'stim3', 'stim1', 'stim8', 'stim6', 'stim2', 'stim4', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
duck,giraffe,turtle,crocodile,mouse,cow,dog,spider,shark,"['stim2', 'stim6', 'stim4', 'stim3', 'stim8', 'stim5', 'stim1', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
crocodile,snail,horse,giraffe,bluebird,ant,rat,snake,owl,"['stim7', 'stim1', 'stim5', 'stim6', 'stim3', 'stim2', 'stim4', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
ladybug,dog,elephant,monkey,giraffe,snake,turtle,frog,whale,"['stim6', 'stim1', 'stim7', 'stim5', 'stim2', 'stim3', 'stim4', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
whale,tiger,pigeon,spider,giraffe,bluebird,hog,bat,snail,"['stim6', 'stim4', 'stim7', 'stim8', 'stim1', 'stim3', 'stim2', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
bat,spider,goat,dolphin,sparrow,goldfish,bear,rat,lizard,"['stim7', 'stim4', 'stim2', 'stim6', 'stim3', 'stim8', 'stim5', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
hog,crocodile,monkey,bat,eagle,shark,turtle,snake,giraffe,"['stim1', 'stim6', 'stim8', 'stim2', 'stim3', 'stim4', 'stim7', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
bear,pigeon,sparrow,owl,horse,ant,cat,lizard,giraffe,"['stim4', 'stim8', 'stim6', 'stim7', 'stim5', 'stim1', 'stim3', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
dolphin,pigeon,elephant,butterfly,eagle,whale,owl,monkey,lizard,"['stim5', 'stim2', 'stim8', 'stim7', 'stim1', 'stim4', 'stim6', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
frog,horse,dolphin,giraffe,whale,pigeon,turtle,ant,duck,"['stim6', 'stim4', 'stim2', 'stim8', 'stim5', 'stim7', 'stim3', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
cat,butterfly,snail,snake,dog,sheep,cow,dolphin,hog,"['stim4', 'stim5', 'stim8', 'stim6', 'stim7', 'stim2', 'stim3', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
elephant,hog,cat,turkey,lizard,whale,ant,ladybug,goat,"['stim1', 'stim5', 'stim4', 'stim8', 'stim2', 'stim3', 'stim7', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
frog,ant,hog,bat,duck,sparrow,turkey,bear,cat,"['stim2', 'stim4', 'stim3', 'stim8', 'stim1', 'stim7', 'stim6', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
turtle,ladybug,fox,bat,monkey,mouse,dolphin,tiger,frog,"['stim8', 'stim1', 'stim5', 'stim6', 'stim2', 'stim4', 'stim7', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
turkey,fox,hog,bear,crocodile,lizard,elephant,goldfish,cow,"['stim2', 'stim8', 'stim1', 'stim6', 'stim3', 'stim5', 'stim4', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
goldfish,fox,owl,rat,bear,horse,tiger,bat,giraffe,"['stim3', 'stim7', 'stim1', 'stim8', 'stim5', 'stim4', 'stim6', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
butterfly,goat,dolphin,elephant,ladybug,bluebird,giraffe,duck,hog,"['stim4', 'stim5', 'stim7', 'stim8', 'stim1', 'stim6', 'stim3', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
tiger,owl,turkey,duck,butterfly,bluebird,frog,bear,spider,"['stim7', 'stim3', 'stim2', 'stim8', 'stim1', 'stim6', 'stim5', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
butterfly,pigeon,goldfish,spider,ant,bear,rat,dog,mouse,"['stim4', 'stim3', 'stim1', 'stim6', 'stim8', 'stim7', 'stim5', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
monkey,giraffe,cow,ant,rat,tiger,fox,shark,duck,"['stim1', 'stim2', 'stim4', 'stim5', 'stim6', 'stim8', 'stim7', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
spider,goat,lizard,cow,turkey,dolphin,cat,hog,bluebird,"['stim2', 'stim6', 'stim1', 'stim7', 'stim3', 'stim8', 'stim4', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
eagle,turtle,snail,cat,hog,cow,turkey,sparrow,frog,"['stim7', 'stim6', 'stim4', 'stim3', 'stim5', 'stim1', 'stim8', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
cow,ant,fox,tiger,dog,bear,monkey,dolphin,eagle,"['stim4', 'stim2', 'stim5', 'stim6', 'stim3', 'stim7', 'stim1', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
goat,butterfly,turtle,snake,bear,bluebird,crocodile,cat,shark,"['stim7', 'stim4', 'stim6', 'stim2', 'stim5', 'stim1', 'stim3', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
sheep,eagle,giraffe,ladybug,pigeon,lizard,fox,whale,horse,"['stim8', 'stim6', 'stim2', 'stim7', 'stim5', 'stim4', 'stim1', 'stim3']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
sheep,monkey,spider,frog,dolphin,hog,snake,turtle,owl,"['stim5', 'stim1', 'stim4', 'stim3', 'stim7', 'stim8', 'stim2', 'stim6']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
ant,sheep,whale,dog,lizard,shark,bat,dolphin,mouse,"['stim6', 'stim8', 'stim4', 'stim1', 'stim3', 'stim7', 'stim2', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
cat,ant,tiger,giraffe,turkey,bluebird,bat,snail,hog,"['stim8', 'stim6', 'stim2', 'stim3', 'stim1', 'stim4', 'stim5', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
cat,elephant,dog,fox,goat,horse,sheep,monkey,turtle,"['stim2', 'stim4', 'stim6', 'stim3', 'stim5', 'stim7', 'stim1', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
hog,duck,lizard,whale,dolphin,frog,goat,pigeon,horse,"['stim6', 'stim8', 'stim5', 'stim4', 'stim2', 'stim3', 'stim1', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
whale,fox,cat,sheep,eagle,dolphin,horse,rat,ant,"['stim5', 'stim6', 'stim2', 'stim1', 'stim3', 'stim7', 'stim4', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
tiger,dolphin,ladybug,giraffe,sparrow,elephant,monkey,sheep,cow,"['stim5', 'stim8', 'stim7', 'stim6', 'stim3', 'stim1', 'stim4', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
frog,whale,shark,monkey,ladybug,dolphin,elephant,eagle,rat,"['stim6', 'stim5', 'stim1', 'stim8', 'stim2', 'stim3', 'stim4', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
giraffe,turtle,snake,sparrow,ant,turkey,dolphin,ladybug,owl,"['stim6', 'stim5', 'stim8', 'stim1', 'stim4', 'stim2', 'stim3', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
dog,tiger,pigeon,lizard,owl,ladybug,cow,giraffe,monkey,"['stim6', 'stim8', 'stim7', 'stim1', 'stim3', 'stim2', 'stim4', 'stim5']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
giraffe,frog,butterfly,horse,dolphin,fox,sparrow,bluebird,rat,"['stim3', 'stim5', 'stim4', 'stim8', 'stim1', 'stim6', 'stim7', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
lizard,tiger,duck,dolphin,mouse,cat,pigeon,owl,ladybug,"['stim5', 'stim4', 'stim8', 'stim2', 'stim3', 'stim6', 'stim7', 'stim1']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
turkey,owl,sparrow,dog,dolphin,goat,butterfly,lizard,cow,"['stim1', 'stim2', 'stim5', 'stim3', 'stim7', 'stim8', 'stim6', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
shark,snake,spider,frog,eagle,elephant,horse,snail,hog,"['stim3', 'stim1', 'stim8', 'stim5', 'stim6', 'stim2', 'stim7', 'stim4']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
monkey,lizard,goat,giraffe,mouse,fox,elephant,goldfish,turkey,"['stim2', 'stim3', 'stim6', 'stim5', 'stim4', 'stim1', 'stim8', 'stim7']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
sparrow,owl,butterfly,goat,goldfish,fox,ladybug,dog,dolphin,"['stim1', 'stim2', 'stim6', 'stim7', 'stim3', 'stim5', 'stim4', 'stim8']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
duck,bear,tiger,lizard,turkey,turtle,cow,frog,pigeon,"['stim4', 'stim8', 'stim3', 'stim5', 'stim7', 'stim6', 'stim1', 'stim2']",S4,4,2021_Jun_29_1059,word_exp,2020.1.0,59.9771288
