text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
140.3609534,None,space,23.41930535,140.3609534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,163.9295127,None,163.9295127,None,0.277777778,0.26,1,0,0,22.68194695,stim2,0.009549382,None,163.9295127,None,163.9295127,None,163.9295127,None,163.9295127,None,163.9295127,None,163.9295127,None,163.9295127,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,206.2828376,None,206.2828376,None,0.243333333,0.264444444,1,0,0,7.094195073,stim2,0.015291747,None,206.2828376,None,206.2828376,None,206.2828376,None,206.2828376,None,206.2828376,None,206.2828376,None,206.2828376,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,232.3302685,None,232.3302685,None,0.276666667,0.253333333,1,0,0,11.21066745,stim2,0.002336104,None,232.3302685,None,232.3302685,None,232.3302685,None,232.3302685,None,232.3302685,None,232.3302685,None,232.3302685,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,267.7911849,None,267.7911849,None,-0.016666667,-0.382222222,1,0,0,18.8018218,stim7,0.001806515,None,267.7911849,None,267.7911849,None,267.7911849,None,267.7911849,None,267.7911849,None,267.7911849,None,267.7911849,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,319.5752518,None,319.5752518,None,0.245555556,0.263333333,1,0,0,7.217808119,stim2,0.00298302,None,319.5752518,None,319.5752518,None,319.5752518,None,319.5752518,None,319.5752518,None,319.5752518,None,319.5752518,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,342.9845119,None,342.9845119,None,-0.004444444,0.371111111,1,0,0,20.89087271,stim3,0.002087244,None,342.9845119,None,342.9845119,None,342.9845119,None,342.9845119,None,342.9845119,None,342.9845119,None,342.9845119,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,374.6830253,None,374.6830253,None,-0.328888889,-0.006666667,1,0,0,9.551142118,stim5,0.002103095,None,374.6830253,None,374.6830253,None,374.6830253,None,374.6830253,None,374.6830253,None,374.6830253,None,374.6830253,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,400.0353741,None,400.0353741,None,-0.255555556,0.252222222,1,0,0,12.81146502,stim4,0.00115673,None,400.0353741,None,400.0353741,None,400.0353741,None,400.0353741,None,400.0353741,None,400.0353741,None,400.0353741,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
,,,,,,428.7756007,None,428.7756007,None,0.261111111,-0.261111111,1,0,0,14.80408787,stim8,0.006775831,None,428.7756007,None,428.7756007,None,428.7756007,None,428.7756007,None,428.7756007,None,428.7756007,None,428.7756007,None,S7,3,2020_May_22_1606,word_exp,2020.1.0,None
