ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
elephant,bat,monkey,bluebird,spider,dog,snake,mouse,giraffe,"['stim8', 'stim2', 'stim5', 'stim3', 'stim1', 'stim6', 'stim7', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
snake,ant,turtle,dolphin,ladybug,butterfly,monkey,spider,sparrow,"['stim2', 'stim8', 'stim6', 'stim3', 'stim7', 'stim5', 'stim4', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
sheep,fox,lizard,whale,ladybug,pigeon,eagle,giraffe,horse,"['stim8', 'stim1', 'stim7', 'stim3', 'stim6', 'stim5', 'stim2', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
duck,fox,monkey,sparrow,dog,ladybug,snake,hog,shark,"['stim3', 'stim1', 'stim4', 'stim7', 'stim6', 'stim2', 'stim8', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
ladybug,whale,elephant,tiger,bear,duck,eagle,spider,goat,"['stim7', 'stim5', 'stim6', 'stim8', 'stim3', 'stim4', 'stim2', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
turtle,cow,ant,cat,snake,elephant,snail,duck,sparrow,"['stim4', 'stim7', 'stim8', 'stim3', 'stim1', 'stim5', 'stim6', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
turtle,bluebird,crocodile,giraffe,elephant,turkey,goat,cow,shark,"['stim2', 'stim8', 'stim6', 'stim7', 'stim3', 'stim4', 'stim5', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
elephant,ant,whale,ladybug,turkey,lizard,hog,cat,goat,"['stim6', 'stim8', 'stim7', 'stim2', 'stim4', 'stim5', 'stim3', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
goldfish,goat,lizard,giraffe,cow,dog,duck,pigeon,tiger,"['stim2', 'stim6', 'stim7', 'stim5', 'stim1', 'stim8', 'stim4', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
horse,duck,spider,butterfly,ant,turkey,sheep,goldfish,hog,"['stim6', 'stim8', 'stim5', 'stim1', 'stim7', 'stim3', 'stim2', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
ant,snail,dog,sparrow,cow,cat,hog,whale,monkey,"['stim1', 'stim3', 'stim5', 'stim2', 'stim6', 'stim4', 'stim8', 'stim7']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
turtle,bear,sheep,monkey,dog,owl,ladybug,eagle,lizard,"['stim8', 'stim5', 'stim7', 'stim4', 'stim2', 'stim1', 'stim3', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
hog,butterfly,monkey,duck,sheep,rat,pigeon,shark,tiger,"['stim4', 'stim8', 'stim2', 'stim3', 'stim6', 'stim7', 'stim5', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
butterfly,bear,snail,crocodile,sheep,ant,owl,turkey,tiger,"['stim5', 'stim2', 'stim3', 'stim6', 'stim7', 'stim4', 'stim8', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
cat,whale,owl,ladybug,bluebird,lizard,pigeon,bat,rat,"['stim6', 'stim4', 'stim2', 'stim1', 'stim7', 'stim8', 'stim5', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
dog,cow,ladybug,giraffe,lizard,owl,tiger,pigeon,monkey,"['stim1', 'stim6', 'stim8', 'stim3', 'stim5', 'stim7', 'stim4', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
rat,tiger,frog,ant,mouse,lizard,cow,pigeon,hog,"['stim4', 'stim2', 'stim5', 'stim7', 'stim8', 'stim1', 'stim6', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
shark,horse,elephant,snail,frog,eagle,snake,spider,hog,"['stim2', 'stim1', 'stim8', 'stim5', 'stim6', 'stim4', 'stim3', 'stim7']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
goat,snail,elephant,bat,giraffe,sheep,sparrow,dolphin,spider,"['stim5', 'stim4', 'stim2', 'stim7', 'stim6', 'stim3', 'stim8', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
cow,goldfish,bat,snake,shark,ladybug,duck,frog,pigeon,"['stim4', 'stim6', 'stim8', 'stim3', 'stim2', 'stim7', 'stim1', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
spider,turkey,horse,sheep,pigeon,snake,dolphin,owl,goldfish,"['stim5', 'stim8', 'stim7', 'stim4', 'stim1', 'stim3', 'stim2', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
cat,turtle,bear,elephant,frog,spider,eagle,crocodile,shark,"['stim2', 'stim3', 'stim7', 'stim6', 'stim8', 'stim1', 'stim4', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
goldfish,ant,mouse,elephant,whale,ladybug,turkey,turtle,butterfly,"['stim4', 'stim7', 'stim2', 'stim6', 'stim3', 'stim8', 'stim5', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
fox,cat,ant,elephant,mouse,hog,sheep,spider,snail,"['stim1', 'stim5', 'stim6', 'stim3', 'stim4', 'stim8', 'stim7', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
owl,rat,lizard,spider,cat,turtle,dog,crocodile,giraffe,"['stim2', 'stim5', 'stim7', 'stim4', 'stim6', 'stim8', 'stim1', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
duck,eagle,goldfish,turkey,lizard,ant,sheep,horse,butterfly,"['stim3', 'stim1', 'stim4', 'stim6', 'stim7', 'stim2', 'stim8', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
whale,duck,shark,cow,lizard,dolphin,ant,butterfly,owl,"['stim2', 'stim5', 'stim3', 'stim8', 'stim1', 'stim4', 'stim7', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
tiger,horse,giraffe,goldfish,hog,rat,turkey,bear,monkey,"['stim7', 'stim4', 'stim2', 'stim1', 'stim8', 'stim6', 'stim5', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
tiger,pigeon,frog,snail,shark,mouse,cat,owl,lizard,"['stim6', 'stim8', 'stim4', 'stim7', 'stim1', 'stim5', 'stim2', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
spider,cat,dolphin,hog,cow,turkey,goat,lizard,bluebird,"['stim7', 'stim5', 'stim8', 'stim1', 'stim3', 'stim6', 'stim4', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
ant,bat,shark,dolphin,dog,lizard,sheep,whale,mouse,"['stim5', 'stim8', 'stim1', 'stim4', 'stim6', 'stim3', 'stim2', 'stim7']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
snail,mouse,dolphin,snake,whale,horse,tiger,sheep,turtle,"['stim8', 'stim3', 'stim1', 'stim7', 'stim5', 'stim6', 'stim2', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
snake,crocodile,whale,turkey,sheep,fox,horse,monkey,turtle,"['stim1', 'stim8', 'stim3', 'stim5', 'stim4', 'stim6', 'stim7', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
snail,rat,tiger,ant,cow,dolphin,spider,cat,monkey,"['stim6', 'stim3', 'stim1', 'stim7', 'stim4', 'stim2', 'stim8', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
lizard,dolphin,horse,whale,tiger,rat,goat,goldfish,eagle,"['stim7', 'stim5', 'stim8', 'stim6', 'stim2', 'stim4', 'stim1', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
pigeon,sheep,fox,ladybug,bear,crocodile,giraffe,frog,whale,"['stim2', 'stim1', 'stim4', 'stim6', 'stim5', 'stim8', 'stim7', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
frog,dog,snail,cow,hog,tiger,owl,snake,cat,"['stim2', 'stim7', 'stim6', 'stim8', 'stim1', 'stim4', 'stim5', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
pigeon,spider,whale,eagle,horse,tiger,ladybug,turtle,snail,"['stim3', 'stim5', 'stim4', 'stim7', 'stim2', 'stim8', 'stim1', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
pigeon,duck,dolphin,sparrow,butterfly,dog,monkey,bat,ant,"['stim3', 'stim1', 'stim7', 'stim5', 'stim6', 'stim2', 'stim4', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
giraffe,sparrow,fox,bluebird,horse,dolphin,frog,butterfly,rat,"['stim4', 'stim2', 'stim5', 'stim3', 'stim1', 'stim6', 'stim8', 'stim7']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
snake,frog,elephant,bear,dog,snail,giraffe,cow,shark,"['stim1', 'stim5', 'stim4', 'stim7', 'stim6', 'stim2', 'stim3', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
cat,frog,lizard,goldfish,duck,crocodile,mouse,ladybug,sparrow,"['stim4', 'stim8', 'stim5', 'stim2', 'stim3', 'stim1', 'stim6', 'stim7']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
whale,horse,dolphin,rat,sheep,eagle,fox,cat,ant,"['stim2', 'stim1', 'stim4', 'stim6', 'stim7', 'stim5', 'stim3', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
crocodile,lizard,whale,elephant,giraffe,cat,rat,sparrow,duck,"['stim1', 'stim8', 'stim7', 'stim5', 'stim4', 'stim3', 'stim2', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
dolphin,bear,ladybug,turtle,goat,bat,fox,tiger,sheep,"['stim1', 'stim7', 'stim8', 'stim4', 'stim6', 'stim3', 'stim5', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
hog,spider,dog,bluebird,elephant,cow,snake,crocodile,ant,"['stim2', 'stim5', 'stim4', 'stim3', 'stim7', 'stim6', 'stim1', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
whale,eagle,crocodile,monkey,bear,goldfish,sheep,goat,ladybug,"['stim2', 'stim4', 'stim3', 'stim7', 'stim6', 'stim1', 'stim5', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
horse,turkey,crocodile,sheep,turtle,giraffe,goat,owl,bluebird,"['stim3', 'stim6', 'stim5', 'stim1', 'stim8', 'stim7', 'stim2', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
ant,duck,frog,fox,bluebird,elephant,tiger,owl,goat,"['stim2', 'stim1', 'stim4', 'stim7', 'stim3', 'stim8', 'stim6', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
lizard,duck,mouse,bluebird,sheep,snake,frog,butterfly,monkey,"['stim5', 'stim6', 'stim2', 'stim1', 'stim4', 'stim3', 'stim8', 'stim7']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
bear,goat,fox,whale,bat,cow,spider,snake,shark,"['stim5', 'stim1', 'stim2', 'stim3', 'stim8', 'stim7', 'stim4', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
tiger,fox,snake,ant,lizard,goat,eagle,turtle,pigeon,"['stim1', 'stim5', 'stim6', 'stim8', 'stim7', 'stim2', 'stim4', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
snake,spider,pigeon,mouse,bluebird,ant,rat,goldfish,goat,"['stim3', 'stim6', 'stim2', 'stim4', 'stim8', 'stim7', 'stim1', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
snail,frog,butterfly,bluebird,goat,hog,shark,crocodile,giraffe,"['stim1', 'stim7', 'stim2', 'stim4', 'stim5', 'stim8', 'stim3', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
turtle,whale,rat,sheep,lizard,duck,pigeon,goldfish,cat,"['stim4', 'stim7', 'stim5', 'stim6', 'stim2', 'stim8', 'stim3', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
sparrow,lizard,cow,frog,ant,sheep,tiger,duck,crocodile,"['stim7', 'stim1', 'stim5', 'stim2', 'stim6', 'stim3', 'stim8', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
owl,frog,mouse,elephant,sparrow,turkey,cow,eagle,ant,"['stim7', 'stim4', 'stim5', 'stim6', 'stim3', 'stim1', 'stim2', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
eagle,mouse,rat,giraffe,crocodile,dolphin,sheep,pigeon,bear,"['stim7', 'stim2', 'stim1', 'stim4', 'stim6', 'stim8', 'stim3', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
duck,horse,sheep,bat,whale,bluebird,goat,owl,snail,"['stim5', 'stim7', 'stim2', 'stim6', 'stim1', 'stim3', 'stim4', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
elephant,frog,dolphin,bear,pigeon,horse,crocodile,sheep,turtle,"['stim3', 'stim5', 'stim7', 'stim2', 'stim6', 'stim8', 'stim4', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
bat,eagle,pigeon,cow,ant,owl,cat,monkey,elephant,"['stim5', 'stim1', 'stim2', 'stim6', 'stim7', 'stim3', 'stim8', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
spider,snail,tiger,turtle,mouse,duck,ant,dog,giraffe,"['stim6', 'stim1', 'stim4', 'stim3', 'stim5', 'stim7', 'stim2', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
turtle,dolphin,mouse,tiger,bat,monkey,ladybug,fox,frog,"['stim8', 'stim7', 'stim4', 'stim2', 'stim3', 'stim5', 'stim1', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
monkey,dog,horse,bat,turtle,ant,dolphin,crocodile,duck,"['stim6', 'stim1', 'stim2', 'stim7', 'stim3', 'stim4', 'stim8', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
mouse,duck,cat,eagle,snail,goat,butterfly,crocodile,lizard,"['stim8', 'stim7', 'stim4', 'stim3', 'stim1', 'stim2', 'stim5', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
bluebird,crocodile,goldfish,turkey,goat,sparrow,butterfly,mouse,sheep,"['stim5', 'stim3', 'stim8', 'stim4', 'stim7', 'stim1', 'stim2', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
dolphin,tiger,ant,turtle,bluebird,cow,frog,duck,spider,"['stim1', 'stim5', 'stim3', 'stim4', 'stim7', 'stim6', 'stim8', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
cat,bat,bluebird,snail,giraffe,turkey,ant,tiger,hog,"['stim7', 'stim8', 'stim4', 'stim5', 'stim2', 'stim1', 'stim3', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
