text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
74.59699699,None,space,19.1287507,74.59699699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,93.84228333,None,93.84228333,None,0.005555556,-0.382222222,1,0,0,5.850913705,stim7,0.013880525,None,93.84228333,None,93.84228333,None,93.84228333,None,93.84228333,None,93.84228333,None,93.84228333,None,93.84228333,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,113.6927147,None,113.6927147,None,0.362222222,-0.005555556,1,0,0,5.136787037,stim1,0.005021825,None,113.6927147,None,113.6927147,None,113.6927147,None,113.6927147,None,113.6927147,None,113.6927147,None,113.6927147,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,136.8953912,None,136.8953912,None,-0.377777778,-0.01,1,0,0,8.299975986,stim5,1.77E-05,None,136.8953912,None,136.8953912,None,136.8953912,None,136.8953912,None,136.8953912,None,136.8953912,None,136.8953912,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,156.09239,None,156.09239,None,0.261111111,-0.271111111,1,0,0,5.241611894,stim8,0.00238491,None,156.09239,None,156.09239,None,156.09239,None,156.09239,None,156.09239,None,156.09239,None,156.09239,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,177.7917042,None,177.7917042,None,0.388888889,-0.008888889,1,0,0,7.412708745,stim1,0.006542315,None,177.7917042,None,177.7917042,None,177.7917042,None,177.7917042,None,177.7917042,None,177.7917042,None,177.7917042,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,200.3745572,None,200.3745572,None,-0.266666667,0.261111111,0,0,0,10.05554877,stim4,0.002664262,None,200.3745572,None,200.3745572,None,200.3745572,None,200.3745572,None,200.3745572,None,200.3745572,None,200.3745572,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,221.9407687,None,221.9407687,None,0,0.368888889,1,0,0,5.607245674,stim3,0.004430808,None,221.9407687,None,221.9407687,None,221.9407687,None,221.9407687,None,221.9407687,None,221.9407687,None,221.9407687,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,247.6360161,None,247.6360161,None,-0.243333333,-0.264444444,1,0,0,8.608982063,stim6,0.007492122,None,247.6360161,None,247.6360161,None,247.6360161,None,247.6360161,None,247.6360161,None,247.6360161,None,247.6360161,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,273.3572051,None,273.3572051,None,0.29,0.272222222,1,0,0,4.882948177,stim2,0.015251016,None,273.3572051,None,273.3572051,None,273.3572051,None,273.3572051,None,273.3572051,None,273.3572051,None,273.3572051,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,292.0400645,None,292.0400645,None,-0.253333333,-0.263333333,1,0,0,4.390453563,stim6,0.006394394,None,292.0400645,None,292.0400645,None,292.0400645,None,292.0400645,None,292.0400645,None,292.0400645,None,292.0400645,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,311.9234283,None,311.9234283,None,-0.25,0.264444444,1,0,0,7.356075283,stim4,0.00421194,None,311.9234283,None,311.9234283,None,311.9234283,None,311.9234283,None,311.9234283,None,311.9234283,None,311.9234283,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,332.3393814,None,332.3393814,None,0.013333333,-0.38,1,0,0,4.306034035,stim7,0.005368877,None,332.3393814,None,332.3393814,None,332.3393814,None,332.3393814,None,332.3393814,None,332.3393814,None,332.3393814,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,353.9391606,None,353.9391606,None,0.402222222,-0.014444444,1,0,0,6.811294035,stim1,0.004125686,None,353.9391606,None,353.9391606,None,353.9391606,None,353.9391606,None,353.9391606,None,353.9391606,None,353.9391606,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,378.6554085,None,378.6554085,None,0.013333333,0.373333333,1,0,0,4.887591168,stim3,0.004484998,None,378.6554085,None,378.6554085,None,378.6554085,None,378.6554085,None,378.6554085,None,378.6554085,None,378.6554085,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,399.2883699,None,399.2883699,None,0.266666667,0.262222222,1,0,0,5.538563154,stim2,0.005292368,None,399.2883699,None,399.2883699,None,399.2883699,None,399.2883699,None,399.2883699,None,399.2883699,None,399.2883699,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,426.2385237,None,426.2385237,None,-0.26,-0.277777778,1,0,0,21.92568343,stim6,0.007690267,None,426.2385237,None,426.2385237,None,426.2385237,None,426.2385237,None,426.2385237,None,426.2385237,None,426.2385237,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,462.7210948,None,462.7210948,None,-0.011111111,0.371111111,1,0,0,2.654079428,stim3,0.00424058,None,462.7210948,None,462.7210948,None,462.7210948,None,462.7210948,None,462.7210948,None,462.7210948,None,462.7210948,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,492.08748,None,492.08748,None,0.001111111,-0.376666667,1,0,0,6.258211674,stim7,0.004631569,None,492.08748,None,492.08748,None,492.08748,None,492.08748,None,492.08748,None,492.08748,None,492.08748,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,514.1207241,None,514.1207241,None,-0.394444444,0,1,0,0,4.970200124,stim5,0.003514015,None,514.1207241,None,514.1207241,None,514.1207241,None,514.1207241,None,514.1207241,None,514.1207241,None,514.1207241,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,531.8702172,None,531.8702172,None,-0.003333333,0.368888889,1,0,0,7.578574772,stim3,0.004716664,None,531.8702172,None,531.8702172,None,531.8702172,None,531.8702172,None,531.8702172,None,531.8702172,None,531.8702172,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,555.8534335,None,555.8534335,None,-0.22,-0.271111111,1,0,0,19.59501764,stim6,0.007437684,None,555.8534335,None,555.8534335,None,555.8534335,None,555.8534335,None,555.8534335,None,555.8534335,None,555.8534335,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,593.4692986,None,593.4692986,None,0.05,-0.382222222,1,0,0,5.325723791,stim7,0.004673433,None,593.4692986,None,593.4692986,None,593.4692986,None,593.4692986,None,593.4692986,None,593.4692986,None,593.4692986,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,618.8200466,None,618.8200466,None,0.284444444,-0.272222222,1,0,0,12.87185241,stim8,0.004039076,None,618.8200466,None,618.8200466,None,618.8200466,None,618.8200466,None,618.8200466,None,618.8200466,None,618.8200466,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,645.4686766,None,645.4686766,None,-0.372222222,-0.006666667,1,0,0,8.97635778,stim5,0.005914228,None,645.4686766,None,645.4686766,None,645.4686766,None,645.4686766,None,645.4686766,None,645.4686766,None,645.4686766,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,684.1349584,None,684.1349584,None,-0.343333333,-0.005555556,1,0,0,8.775856433,stim5,0.007865878,None,684.1349584,None,684.1349584,None,684.1349584,None,684.1349584,None,684.1349584,None,684.1349584,None,684.1349584,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,715.6011894,None,715.6011894,None,-0.268888889,0.261111111,1,0,0,4.19109111,stim4,0.005174707,None,715.6011894,None,715.6011894,None,715.6011894,None,715.6011894,None,715.6011894,None,715.6011894,None,715.6011894,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,737.6673577,None,737.6673577,None,-0.241111111,-0.264444444,1,0,0,8.623996111,stim6,0.003413584,None,737.6673577,None,737.6673577,None,737.6673577,None,737.6673577,None,737.6673577,None,737.6673577,None,737.6673577,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,760.0835982,None,760.0835982,None,0.258888889,-0.273333333,1,0,0,5.905792577,stim8,0.003960587,None,760.0835982,None,760.0835982,None,760.0835982,None,760.0835982,None,760.0835982,None,760.0835982,None,760.0835982,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,780.5676154,None,780.5676154,None,-0.387777778,-0.001111111,1,0,0,6.704061576,stim5,0.001978718,None,780.5676154,None,780.5676154,None,780.5676154,None,780.5676154,None,780.5676154,None,780.5676154,None,780.5676154,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,802.2332179,None,802.2332179,None,-0.243333333,-0.276666667,1,0,0,5.162862281,stim6,0.003833253,None,802.2332179,None,802.2332179,None,802.2332179,None,802.2332179,None,802.2332179,None,802.2332179,None,802.2332179,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,828.8328801,None,828.8328801,None,0.003333333,-0.375555556,1,0,0,9.122878538,stim7,0.00355804,None,828.8328801,None,828.8328801,None,828.8328801,None,828.8328801,None,828.8328801,None,828.8328801,None,828.8328801,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,850.665837,None,850.665837,None,0.374444444,-0.005555556,1,0,0,15.32628227,stim1,0.007899454,None,850.665837,None,850.665837,None,850.665837,None,850.665837,None,850.665837,None,850.665837,None,850.665837,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,881.0988581,None,881.0988581,None,-0.226666667,0.264444444,1,0,0,6.738599264,stim4,0.003757887,None,881.0988581,None,881.0988581,None,881.0988581,None,881.0988581,None,881.0988581,None,881.0988581,None,881.0988581,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,900.8163822,None,900.8163822,None,0.284444444,-0.282222222,1,0,0,6.236676855,stim8,0.002861935,None,900.8163822,None,900.8163822,None,900.8163822,None,900.8163822,None,900.8163822,None,900.8163822,None,900.8163822,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,920.951186,None,920.951186,None,0.287777778,0.267777778,1,0,0,5.218177066,stim2,0.002252955,None,920.951186,None,920.951186,None,920.951186,None,920.951186,None,920.951186,None,920.951186,None,920.951186,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,952.4808967,None,952.4808967,None,0.296666667,-0.271111111,1,0,0,8.708057926,stim8,0.00744586,None,952.4808967,None,952.4808967,None,952.4808967,None,952.4808967,None,952.4808967,None,952.4808967,None,952.4808967,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,973.5307749,None,973.5307749,None,0.035555556,0.374444444,1,0,0,7.793264847,stim3,0.007649833,None,973.5307749,None,973.5307749,None,973.5307749,None,973.5307749,None,973.5307749,None,973.5307749,None,973.5307749,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
,,,,,,995.7307028,None,995.7307028,None,0.005555556,-0.384444444,1,0,0,4.514304829,stim7,0.003038023,None,995.7307028,None,995.7307028,None,995.7307028,None,995.7307028,None,995.7307028,None,995.7307028,None,995.7307028,None,S1,10,2020_May_31_1203,word_exp,2020.1.0,None
