text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
30.32401385,None,space,19.13178056,30.32401385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,49.57327916,None,49.57327916,None,-0.242222222,0.252222222,1,0,0,6.841854171,stim4,0.002432768,None,49.57327916,None,49.57327916,None,49.57327916,None,49.57327916,None,49.57327916,None,49.57327916,None,49.57327916,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,71.85332614,None,71.85332614,None,0.016666667,-0.377777778,1,0,0,7.938663249,stim7,0.005899938,None,71.85332614,None,71.85332614,None,71.85332614,None,71.85332614,None,71.85332614,None,71.85332614,None,71.85332614,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,94.18652808,None,94.18652808,None,0.303333333,0.266666667,1,0,0,11.37270768,stim2,0.001803094,None,94.18652808,None,94.18652808,None,94.18652808,None,94.18652808,None,94.18652808,None,94.18652808,None,94.18652808,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,119.1361536,None,119.1361536,None,-0.013333333,0.367777778,1,0,0,6.726805468,stim3,0.006920639,None,119.1361536,None,119.1361536,None,119.1361536,None,119.1361536,None,119.1361536,None,119.1361536,None,119.1361536,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,147.6191773,None,147.6191773,None,-0.394444444,-0.01,1,0,0,6.336648352,stim5,0.002427873,None,147.6191773,None,147.6191773,None,147.6191773,None,147.6191773,None,147.6191773,None,147.6191773,None,147.6191773,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,177.5018438,None,177.5018438,None,0.27,0.266666667,1,0,0,5.314263999,stim2,0.004138918,None,177.5018438,None,177.5018438,None,177.5018438,None,177.5018438,None,177.5018438,None,177.5018438,None,177.5018438,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,203.0683816,None,203.0683816,None,-0.261111111,-0.272222222,1,0,0,6.89464477,stim6,0.00721566,None,203.0683816,None,203.0683816,None,203.0683816,None,203.0683816,None,203.0683816,None,203.0683816,None,203.0683816,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,232.7013609,None,232.7013609,None,0.007777778,-0.374444444,1,0,0,4.907318806,stim7,0.00278348,None,232.7013609,None,232.7013609,None,232.7013609,None,232.7013609,None,232.7013609,None,232.7013609,None,232.7013609,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
,,,,,,253.7009571,None,253.7009571,None,-0.231111111,0.261111111,1,0,0,5.188688745,stim4,0.00555436,None,253.7009571,None,253.7009571,None,253.7009571,None,253.7009571,None,253.7009571,None,253.7009571,None,253.7009571,None,S1,6,2020_May_27_1204,word_exp,2020.1.0,None
