text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
27.42076485,None,space,0.602161751,27.42076485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,28.16382321,None,28.16382321,None,0.282222222,0.264444444,1,0,0,19.4277191,stim2,0.013802037,None,28.16382321,None,28.16382321,None,28.16382321,None,28.16382321,None,28.16382321,None,28.16382321,None,28.16382321,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,61.27166578,None,61.27166578,None,-0.265555556,0.262222222,1,0,0,5.435700377,stim4,0.001207462,None,61.27166578,None,61.27166578,None,61.27166578,None,61.27166578,None,61.27166578,None,61.27166578,None,61.27166578,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,82.63482407,None,82.63482407,None,0.335555556,-0.003333333,1,0,0,6.62028039,stim1,0.000836304,None,82.63482407,None,82.63482407,None,82.63482407,None,82.63482407,None,82.63482407,None,82.63482407,None,82.63482407,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,104.8177362,None,104.8177362,None,-0.266666667,-0.251111111,1,0,0,14.53708686,stim6,0.002460624,None,104.8177362,None,104.8177362,None,104.8177362,None,104.8177362,None,104.8177362,None,104.8177362,None,104.8177362,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,135.2672157,None,135.2672157,None,0.235555556,-0.276666667,1,0,0,7.941181436,stim8,0.003843257,None,135.2672157,None,135.2672157,None,135.2672157,None,135.2672157,None,135.2672157,None,135.2672157,None,135.2672157,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,155.2834989,None,155.2834989,None,-0.234444444,0.254444444,1,0,0,4.841387982,stim4,0.005193169,None,155.2834989,None,155.2834989,None,155.2834989,None,155.2834989,None,155.2834989,None,155.2834989,None,155.2834989,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,182.54972,None,182.54972,None,-0.003333333,-0.37,1,0,0,4.85854051,stim7,0.003840662,None,182.54972,None,182.54972,None,182.54972,None,182.54972,None,182.54972,None,182.54972,None,182.54972,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,204.5494476,None,204.5494476,None,0.251111111,0.266666667,1,0,0,4.911437583,stim2,0.006107399,None,204.5494476,None,204.5494476,None,204.5494476,None,204.5494476,None,204.5494476,None,204.5494476,None,204.5494476,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,224.5496304,None,224.5496304,None,-0.26,-0.283333333,1,0,0,15.70655834,stim6,0.003638386,None,224.5496304,None,224.5496304,None,224.5496304,None,224.5496304,None,224.5496304,None,224.5496304,None,224.5496304,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,259.5497198,None,259.5497198,None,-0.231111111,0.257777778,1,0,0,8.855659083,stim4,0.002395133,None,259.5497198,None,259.5497198,None,259.5497198,None,259.5497198,None,259.5497198,None,259.5497198,None,259.5497198,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,279.1988079,None,279.1988079,None,0.001111111,-0.392222222,1,0,0,12.8120692,stim7,0.005822251,None,279.1988079,None,279.1988079,None,279.1988079,None,279.1988079,None,279.1988079,None,279.1988079,None,279.1988079,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,303.0481216,None,303.0481216,None,-0.302222222,-0.263333333,1,0,0,10.60657435,stim6,0.004255388,None,303.0481216,None,303.0481216,None,303.0481216,None,303.0481216,None,303.0481216,None,303.0481216,None,303.0481216,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,328.8981133,None,328.8981133,None,0.251111111,-0.271111111,1,0,0,6.810853507,stim8,0.005088677,None,328.8981133,None,328.8981133,None,328.8981133,None,328.8981133,None,328.8981133,None,328.8981133,None,328.8981133,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
,,,,,,349.1307928,None,349.1307928,None,0.265555556,0.261111111,1,0,0,3.156419293,stim2,0.004111241,None,349.1307928,None,349.1307928,None,349.1307928,None,349.1307928,None,349.1307928,None,349.1307928,None,349.1307928,None,S7,7.2,2020_Jun_01_1643,word_exp,2020.1.0,None
