ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
eagle,bat,owl,tiger,dolphin,bluebird,spider,fox,rat,"['stim2', 'stim5', 'stim1', 'stim8', 'stim7', 'stim3', 'stim6', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turkey,shark,pigeon,cat,turtle,ant,giraffe,bluebird,bat,"['stim2', 'stim7', 'stim8', 'stim4', 'stim3', 'stim6', 'stim5', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turtle,goldfish,rat,duck,whale,pigeon,lizard,cat,sheep,"['stim6', 'stim2', 'stim3', 'stim7', 'stim8', 'stim1', 'stim4', 'stim5']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
shark,dolphin,ladybug,goldfish,tiger,turtle,cow,horse,hog,"['stim1', 'stim3', 'stim4', 'stim6', 'stim8', 'stim7', 'stim7', 'stim5', 'stim2']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
ladybug,spider,elephant,duck,whale,eagle,bear,goat,tiger,"['stim1', 'stim5', 'stim3', 'stim7', 'stim8', 'stim6', 'stim2', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
hog,lizard,frog,dolphin,goat,duck,whale,horse,pigeon,"['stim4', 'stim7', 'stim2', 'stim3', 'stim5', 'stim1', 'stim6', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
ant,whale,dog,cat,snail,hog,cow,monkey,sparrow,"['stim4', 'stim8', 'stim5', 'stim3', 'stim2', 'stim6', 'stim7', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
mouse,tiger,shark,horse,pigeon,dog,snail,ant,duck,"['stim4', 'stim5', 'stim7', 'stim6', 'stim3', 'stim1', 'stim8', 'stim2']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turtle,duck,ant,elephant,cow,snail,snake,sparrow,cat,"['stim6', 'stim5', 'stim8', 'stim4', 'stim1', 'stim7', 'stim2', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
horse,owl,crocodile,giraffe,turkey,goat,turtle,bluebird,sheep,"['stim3', 'stim5', 'stim8', 'stim4', 'stim2', 'stim6', 'stim1', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
goldfish,turtle,mouse,ladybug,ant,turkey,whale,butterfly,elephant,"['stim6', 'stim2', 'stim4', 'stim7', 'stim1', 'stim3', 'stim5', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
owl,eagle,mouse,turkey,frog,cow,sparrow,ant,elephant,"['stim1', 'stim6', 'stim3', 'stim2', 'stim5', 'stim4', 'stim8', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
mouse,crocodile,cat,goat,duck,butterfly,snail,lizard,eagle,"['stim2', 'stim3', 'stim7', 'stim6', 'stim4', 'stim8', 'stim5', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
ladybug,ant,owl,shark,cat,lizard,bluebird,goldfish,bat,"['stim1', 'stim8', 'stim6', 'stim7', 'stim5', 'stim4', 'stim2', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
snake,monkey,whale,fox,crocodile,horse,sheep,turtle,turkey,"['stim7', 'stim4', 'stim2', 'stim6', 'stim3', 'stim1', 'stim5', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
sheep,goat,hog,turkey,dog,horse,dolphin,fox,rat,"['stim1', 'stim4', 'stim7', 'stim5', 'stim2', 'stim8', 'stim6', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
owl,monkey,frog,bear,dolphin,eagle,dog,rat,butterfly,"['stim5', 'stim8', 'stim7', 'stim2', 'stim3', 'stim1', 'stim6', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
fox,goldfish,dolphin,bluebird,bear,goat,giraffe,pigeon,tiger,"['stim5', 'stim4', 'stim8', 'stim6', 'stim2', 'stim7', 'stim3', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
giraffe,butterfly,fox,dolphin,sparrow,frog,horse,rat,bluebird,"['stim6', 'stim2', 'stim7', 'stim3', 'stim5', 'stim4', 'stim8', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
cow,turtle,mouse,bluebird,giraffe,elephant,crocodile,owl,whale,"['stim4', 'stim5', 'stim2', 'stim8', 'stim6', 'stim1', 'stim7', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
ant,eagle,ladybug,goldfish,pigeon,monkey,spider,snake,sparrow,"['stim6', 'stim2', 'stim8', 'stim3', 'stim4', 'stim1', 'stim7', 'stim5']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
spider,crocodile,butterfly,pigeon,whale,eagle,shark,goldfish,bear,"['stim2', 'stim7', 'stim3', 'stim5', 'stim1', 'stim8', 'stim4', 'stim6']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
hog,fox,ladybug,sparrow,bear,goat,horse,turkey,goldfish,"['stim5', 'stim1', 'stim6', 'stim4', 'stim7', 'stim3', 'stim2', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turkey,ant,duck,eagle,monkey,horse,tiger,ladybug,bat,"['stim2', 'stim3', 'stim8', 'stim7', 'stim5', 'stim4', 'stim6', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
elephant,pigeon,cow,snake,goldfish,duck,horse,fox,spider,"['stim6', 'stim2', 'stim7', 'stim5', 'stim3', 'stim8', 'stim4', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
hog,owl,cat,elephant,snail,sparrow,mouse,bluebird,bear,"['stim2', 'stim8', 'stim6', 'stim3', 'stim5', 'stim1', 'stim7', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
duck,elephant,snail,dolphin,monkey,cat,fox,rat,goat,"['stim7', 'stim5', 'stim8', 'stim6', 'stim4', 'stim1', 'stim2', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
ant,whale,shark,lizard,bat,sheep,dog,mouse,dolphin,"['stim3', 'stim4', 'stim7', 'stim6', 'stim5', 'stim8', 'stim1', 'stim2']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
frog,goat,crocodile,mouse,rat,fox,bluebird,butterfly,eagle,"['stim2', 'stim3', 'stim4', 'stim1', 'stim8', 'stim6', 'stim5', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turtle,fox,mouse,monkey,dolphin,ladybug,bat,frog,tiger,"['stim7', 'stim5', 'stim2', 'stim4', 'stim6', 'stim1', 'stim3', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
duck,hog,monkey,ladybug,fox,snake,dog,shark,sparrow,"['stim3', 'stim8', 'stim1', 'stim6', 'stim4', 'stim2', 'stim5', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turkey,snake,snail,owl,butterfly,giraffe,sheep,mouse,cat,"['stim3', 'stim4', 'stim6', 'stim8', 'stim7', 'stim5', 'stim2', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
bat,monkey,pigeon,owl,eagle,cat,ant,elephant,cow,"['stim2', 'stim5', 'stim8', 'stim1', 'stim3', 'stim4', 'stim7', 'stim6']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
ladybug,snail,pigeon,cow,sheep,rat,snake,monkey,turkey,"['stim2', 'stim1', 'stim5', 'stim6', 'stim4', 'stim8', 'stim3', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
ant,horse,giraffe,duck,butterfly,spider,goldfish,fox,rat,"['stim5', 'stim6', 'stim4', 'stim8', 'stim7', 'stim3', 'stim1', 'stim2']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turkey,hog,lizard,crocodile,elephant,fox,bear,cow,goldfish,"['stim1', 'stim7', 'stim5', 'stim3', 'stim2', 'stim6', 'stim4', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
pigeon,owl,bear,elephant,crocodile,mouse,turkey,shark,bluebird,"['stim8', 'stim1', 'stim5', 'stim6', 'stim4', 'stim2', 'stim3', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
rat,shark,spider,goat,snake,cat,butterfly,turkey,sheep,"['stim5', 'stim3', 'stim8', 'stim2', 'stim6', 'stim4', 'stim7', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
snail,ladybug,pigeon,turkey,monkey,fox,cat,sparrow,duck,"['stim1', 'stim7', 'stim2', 'stim8', 'stim6', 'stim3', 'stim5', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
whale,cat,dolphin,eagle,horse,fox,sheep,ant,rat,"['stim2', 'stim4', 'stim6', 'stim5', 'stim1', 'stim8', 'stim7', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
elephant,tiger,monkey,turkey,shark,cat,snail,butterfly,bat,"['stim2', 'stim5', 'stim1', 'stim8', 'stim3', 'stim4', 'stim6', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
crocodile,bat,fox,pigeon,eagle,dog,dolphin,mouse,monkey,"['stim7', 'stim5', 'stim2', 'stim6', 'stim1', 'stim8', 'stim4', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
dog,hog,bat,butterfly,elephant,whale,turkey,crocodile,goat,"['stim8', 'stim1', 'stim5', 'stim4', 'stim2', 'stim7', 'stim6', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
pigeon,bat,monkey,snake,elephant,lizard,bluebird,hog,goat,"['stim6', 'stim1', 'stim7', 'stim8', 'stim5', 'stim4', 'stim2', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
bat,rat,lizard,crocodile,snake,fox,turtle,sheep,snail,"['stim1', 'stim7', 'stim5', 'stim2', 'stim6', 'stim3', 'stim8', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
giraffe,sheep,spider,cow,snail,dog,elephant,hog,bear,"['stim6', 'stim3', 'stim1', 'stim7', 'stim8', 'stim5', 'stim2', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
shark,sparrow,monkey,goat,dog,turkey,bear,cat,whale,"['stim8', 'stim6', 'stim2', 'stim4', 'stim3', 'stim7', 'stim5', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
rat,pigeon,frog,lizard,tiger,cow,mouse,hog,ant,"['stim6', 'stim5', 'stim7', 'stim1', 'stim4', 'stim3', 'stim2', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
tiger,turkey,bluebird,butterfly,frog,owl,duck,spider,bear,"['stim8', 'stim1', 'stim7', 'stim4', 'stim2', 'stim5', 'stim6', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
monkey,crocodile,horse,ant,dog,dolphin,turtle,duck,bat,"['stim2', 'stim4', 'stim5', 'stim8', 'stim7', 'stim6', 'stim1', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
lizard,duck,cat,mouse,pigeon,tiger,dolphin,ladybug,owl,"['stim3', 'stim4', 'stim1', 'stim6', 'stim2', 'stim5', 'stim7', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
turkey,sparrow,goat,dolphin,butterfly,owl,dog,cow,lizard,"['stim5', 'stim1', 'stim4', 'stim2', 'stim6', 'stim7', 'stim8', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
cat,ladybug,lizard,crocodile,frog,mouse,duck,sparrow,goldfish,"['stim5', 'stim2', 'stim3', 'stim4', 'stim1', 'stim7', 'stim6', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
sparrow,elephant,spider,turtle,whale,mouse,pigeon,horse,rat,"['stim6', 'stim8', 'stim5', 'stim3', 'stim2', 'stim7', 'stim1', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
whale,butterfly,shark,dolphin,duck,ant,lizard,owl,cow,"['stim3', 'stim2', 'stim8', 'stim6', 'stim4', 'stim7', 'stim1', 'stim5']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
bear,hog,turkey,tiger,horse,rat,monkey,ladybug,giraffe,"['stim3', 'stim4', 'stim8', 'stim6', 'stim5', 'stim1', 'stim2', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
dog,fox,shark,goldfish,snail,rat,sparrow,turtle,horse,"['stim1', 'stim8', 'stim5', 'stim7', 'stim6', 'stim4', 'stim3', 'stim2']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
tiger,owl,frog,mouse,pigeon,cat,shark,lizard,snail,"['stim3', 'stim5', 'stim6', 'stim7', 'stim2', 'stim4', 'stim1', 'stim8']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
duck,turtle,cow,mouse,dog,giraffe,crocodile,shark,spider,"['stim1', 'stim4', 'stim3', 'stim2', 'stim6', 'stim8', 'stim5', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
lizard,turkey,turtle,frog,sparrow,bat,shark,crocodile,snake,"['stim7', 'stim2', 'stim3', 'stim8', 'stim5', 'stim1', 'stim4', 'stim6']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
dolphin,elephant,whale,eagle,owl,pigeon,butterfly,lizard,monkey,"['stim2', 'stim1', 'stim8', 'stim7', 'stim3', 'stim4', 'stim5', 'stim6']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
rat,fox,crocodile,tiger,lizard,duck,bluebird,sparrow,dog,"['stim8', 'stim1', 'stim7', 'stim6', 'stim5', 'stim3', 'stim2', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
frog,hog,sparrow,duck,turkey,ant,bat,cat,bear,"['stim1', 'stim3', 'stim5', 'stim6', 'stim7', 'stim8', 'stim4', 'stim2']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
frog,fox,dog,butterfly,snail,goldfish,sheep,lizard,spider,"['stim7', 'stim4', 'stim5', 'stim6', 'stim2', 'stim1', 'stim8', 'stim3']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
goat,cow,ant,bear,whale,turtle,eagle,ladybug,hog,"['stim1', 'stim8', 'stim3', 'stim4', 'stim5', 'stim6', 'stim2', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
lizard,shark,fox,cow,dog,bat,hog,snail,bear,"['stim7', 'stim5', 'stim6', 'stim4', 'stim2', 'stim3', 'stim8', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
cow,sparrow,eagle,tiger,lizard,goldfish,turkey,rat,frog,"['stim3', 'stim7', 'stim4', 'stim8', 'stim6', 'stim2', 'stim1', 'stim5']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
elephant,owl,sparrow,eagle,goat,turtle,crocodile,ant,rat,"['stim6', 'stim4', 'stim8', 'stim5', 'stim7', 'stim3', 'stim1', 'stim2']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
goat,monkey,turkey,sparrow,tiger,frog,bat,goldfish,owl,"['stim1', 'stim4', 'stim6', 'stim5', 'stim2', 'stim8', 'stim3', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
goldfish,pigeon,lizard,dog,goat,duck,cow,tiger,giraffe,"['stim2', 'stim5', 'stim3', 'stim4', 'stim1', 'stim6', 'stim8', 'stim7']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
monkey,horse,cat,frog,dog,owl,snake,pigeon,sheep,"['stim4', 'stim1', 'stim8', 'stim2', 'stim3', 'stim7', 'stim5', 'stim6']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
sheep,elephant,bluebird,cow,ant,goldfish,duck,bat,butterfly,"['stim3', 'stim1', 'stim7', 'stim4', 'stim6', 'stim2', 'stim8', 'stim5']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
bluebird,snake,cat,rat,shark,monkey,dog,owl,spider,"['stim7', 'stim3', 'stim2', 'stim6', 'stim8', 'stim5', 'stim1', 'stim4']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
horse,goldfish,spider,turkey,duck,sheep,ant,hog,butterfly,"['stim5', 'stim7', 'stim3', 'stim4', 'stim6', 'stim2', 'stim8', 'stim1']",S4,9,2021_Jul_08_1116,word_exp,2020.1.0,59.96060216
