text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
63.80569244,None,space,31.45489755,63.80569244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,95.40979331,None,95.40979331,None,-0.005555556,0.374444444,1,0,0,8.083252561,stim3,0.01219098,None,95.40979331,None,95.40979331,None,95.40979331,None,95.40979331,None,95.40979331,None,95.40979331,None,95.40979331,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,120.2503922,None,120.2503922,None,0.29,0.267777778,1,0,0,6.312138655,stim2,0.006631216,None,120.2503922,None,120.2503922,None,120.2503922,None,120.2503922,None,120.2503922,None,120.2503922,None,120.2503922,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,146.9221448,None,146.9221448,None,0.257777778,0.267777778,1,0,0,9.373405176,stim2,0.00736936,None,146.9221448,None,146.9221448,None,146.9221448,None,146.9221448,None,146.9221448,None,146.9221448,None,146.9221448,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,179.4855374,None,179.4855374,None,-0.378888889,0.003333333,1,0,0,9.847184918,stim5,0.005893955,None,179.4855374,None,179.4855374,None,179.4855374,None,179.4855374,None,179.4855374,None,179.4855374,None,179.4855374,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,207.5498095,None,207.5498095,None,-0.283333333,0.261111111,1,0,0,6.371624646,stim4,0.004368063,None,207.5498095,None,207.5498095,None,207.5498095,None,207.5498095,None,207.5498095,None,207.5498095,None,207.5498095,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,236.6164644,None,236.6164644,None,-0.367777778,-0.015555556,1,0,0,6.676150173,stim5,0.005928472,None,236.6164644,None,236.6164644,None,236.6164644,None,236.6164644,None,236.6164644,None,236.6164644,None,236.6164644,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,268.0431892,None,268.0431892,None,0.36,-0.002222222,1,0,0,6.605848174,stim1,0.003707024,None,268.0431892,None,268.0431892,None,268.0431892,None,268.0431892,None,268.0431892,None,268.0431892,None,268.0431892,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,295.4984537,None,295.4984537,None,-0.293333333,-0.266666667,1,0,0,15.34827409,stim6,0.002627543,None,295.4984537,None,295.4984537,None,295.4984537,None,295.4984537,None,295.4984537,None,295.4984537,None,295.4984537,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,328.4688724,None,328.4688724,None,0.03,-0.384444444,1,0,0,10.31225273,stim7,0.006728851,None,328.4688724,None,328.4688724,None,328.4688724,None,328.4688724,None,328.4688724,None,328.4688724,None,328.4688724,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,360.8831948,None,360.8831948,None,0.277777778,-0.265555556,1,0,0,1.257479384,stim8,0.00518549,None,360.8831948,None,360.8831948,None,360.8831948,None,360.8831948,None,360.8831948,None,360.8831948,None,360.8831948,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,389.829531,None,389.829531,None,0.386666667,-0.006666667,1,0,0,9.407801773,stim1,0.009290725,None,389.829531,None,389.829531,None,389.829531,None,389.829531,None,389.829531,None,389.829531,None,389.829531,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,417.593781,None,417.593781,None,-0.003333333,-0.377777778,1,0,0,6.197272039,stim7,0.010024948,None,417.593781,None,417.593781,None,417.593781,None,417.593781,None,417.593781,None,417.593781,None,417.593781,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,440.4230877,None,440.4230877,None,0.016666667,-0.37,1,0,0,14.45454194,stim7,0.012599558,None,440.4230877,None,440.4230877,None,440.4230877,None,440.4230877,None,440.4230877,None,440.4230877,None,440.4230877,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,477.9487122,None,477.9487122,None,-0.25,-0.277777778,1,0,0,5.557837705,stim6,0.00975389,None,477.9487122,None,477.9487122,None,477.9487122,None,477.9487122,None,477.9487122,None,477.9487122,None,477.9487122,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
,,,,,,507.4337433,None,507.4337433,None,-0.244444444,0.256666667,1,0,0,5.08520399,stim4,0.003553549,None,507.4337433,None,507.4337433,None,507.4337433,None,507.4337433,None,507.4337433,None,507.4337433,None,507.4337433,None,S1,4,2020_May_05_1201,word_exp,2020.1.0,None
