text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_ref.started,text_ref.stopped,participant,session,date,expName,psychopyVersion,frameRate
37.23269672,None,space,48.03850516,37.23269672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,85.40903097,None,85.40903097,None,0.007777778,-0.385555556,1,0,0,28.20781574,stim7,0.015887542,None,85.40903097,None,85.40903097,None,85.40903097,None,85.40903097,None,85.40903097,None,85.40903097,None,85.40903097,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,133.8355727,None,133.8355727,None,0.371111111,-0.015555556,1,0,0,19.34375931,stim1,0.015829436,None,133.8355727,None,133.8355727,None,133.8355727,None,133.8355727,None,133.8355727,None,133.8355727,None,133.8355727,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,168.7492686,None,168.7492686,None,-0.27,-0.276666667,1,0,0,24.99698191,stim6,0.006014603,None,168.7492686,None,168.7492686,None,168.7492686,None,168.7492686,None,168.7492686,None,168.7492686,None,168.7492686,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,207.7252769,None,207.7252769,None,-0.383333333,-0.005555556,1,0,0,9.393082978,stim5,0.005904096,None,207.7252769,None,207.7252769,None,207.7252769,None,207.7252769,None,207.7252769,None,207.7252769,None,207.7252769,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,234.2253824,None,234.2253824,None,0.278888889,-0.285555556,1,0,0,6.561747735,stim8,0.002067973,None,234.2253824,None,234.2253824,None,234.2253824,None,234.2253824,None,234.2253824,None,234.2253824,None,234.2253824,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,263.3267454,None,263.3267454,None,-0.357777778,-0.013333333,1,0,0,6.410109038,stim5,0.010310256,None,263.3267454,None,263.3267454,None,263.3267454,None,263.3267454,None,263.3267454,None,263.3267454,None,263.3267454,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,285.731653,None,285.731653,None,-0.386666667,-0.016666667,1,0,0,10.39432373,stim5,0.003986596,None,285.731653,None,285.731653,None,285.731653,None,285.731653,None,285.731653,None,285.731653,None,285.731653,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,331.7966312,None,331.7966312,None,0.258888889,-0.271111111,1,0,0,14.1500212,stim8,0.010105599,None,331.7966312,None,331.7966312,None,331.7966312,None,331.7966312,None,331.7966312,None,331.7966312,None,331.7966312,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,369.6210566,None,369.6210566,None,0.292222222,-0.27,1,0,0,16.17559292,stim8,0.007931552,None,369.6210566,None,369.6210566,None,369.6210566,None,369.6210566,None,369.6210566,None,369.6210566,None,369.6210566,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,399.7176679,None,399.7176679,None,0.268888889,0.25,1,0,0,7.061588446,stim2,0.007055697,None,399.7176679,None,399.7176679,None,399.7176679,None,399.7176679,None,399.7176679,None,399.7176679,None,399.7176679,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,432.2335866,None,432.2335866,None,-0.255555556,-0.275555556,1,0,0,7.159471875,stim6,0.006471312,None,432.2335866,None,432.2335866,None,432.2335866,None,432.2335866,None,432.2335866,None,432.2335866,None,432.2335866,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,471.7948305,None,471.7948305,None,0.234444444,0.252222222,1,0,0,8.657185556,stim2,0.003542253,None,471.7948305,None,471.7948305,None,471.7948305,None,471.7948305,None,471.7948305,None,471.7948305,None,471.7948305,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,509.338011,None,509.338011,None,-0.005555556,-0.382222222,1,0,0,12.34615611,stim7,0.008435048,None,509.338011,None,509.338011,None,509.338011,None,509.338011,None,509.338011,None,509.338011,None,509.338011,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,541.9187458,None,541.9187458,None,-0.271111111,0.253333333,1,0,0,12.26324113,stim4,0.009390033,None,541.9187458,None,541.9187458,None,541.9187458,None,541.9187458,None,541.9187458,None,541.9187458,None,541.9187458,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,587.3236268,None,587.3236268,None,0.001111111,-0.38,1,0,0,11.06012547,stim7,0.005236699,None,587.3236268,None,587.3236268,None,587.3236268,None,587.3236268,None,587.3236268,None,587.3236268,None,587.3236268,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,637.4883957,None,637.4883957,None,0.003333333,0.363333333,1,0,0,16.89736487,stim3,0.010356683,None,637.4883957,None,637.4883957,None,637.4883957,None,637.4883957,None,637.4883957,None,637.4883957,None,637.4883957,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,676.0374463,None,676.0374463,None,0.253333333,-0.273333333,1,0,0,19.46844017,stim8,0.007568702,None,676.0374463,None,676.0374463,None,676.0374463,None,676.0374463,None,676.0374463,None,676.0374463,None,676.0374463,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,709.5710782,None,709.5710782,None,-0.015555556,-0.39,1,0,0,4.651661692,stim7,0.005452718,None,709.5710782,None,709.5710782,None,709.5710782,None,709.5710782,None,709.5710782,None,709.5710782,None,709.5710782,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,730.8303836,None,730.8303836,None,-0.257777778,0.263333333,1,0,0,14.94205986,stim4,0.007322678,None,730.8303836,None,730.8303836,None,730.8303836,None,730.8303836,None,730.8303836,None,730.8303836,None,730.8303836,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,769.9212293,None,769.9212293,None,0.276666667,0.258888889,1,0,0,21.53982716,stim2,0.002916209,None,769.9212293,None,769.9212293,None,769.9212293,None,769.9212293,None,769.9212293,None,769.9212293,None,769.9212293,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
,,,,,,807.2718993,None,807.2718993,None,0.366666667,-0.012222222,1,0,0,13.07782004,stim1,0.007460727,None,807.2718993,None,807.2718993,None,807.2718993,None,807.2718993,None,807.2718993,None,807.2718993,None,807.2718993,None,S7,1,2020_May_20_1604,word_exp,2020.1.0,None
