ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
lizard,sparrow,turtle,snake,shark,frog,bat,turkey,crocodile,"['stim2', 'stim8', 'stim5', 'stim3', 'stim6', 'stim1', 'stim7', 'stim4']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
turtle,whale,rat,sheep,lizard,duck,pigeon,goldfish,cat,"['stim7', 'stim4', 'stim5', 'stim6', 'stim2', 'stim8', 'stim3', 'stim1']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
bluebird,ladybug,snake,whale,pigeon,elephant,tiger,ant,shark,"['stim4', 'stim1', 'stim7', 'stim2', 'stim6', 'stim5', 'stim8', 'stim3']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
duck,monkey,snail,goat,fox,dolphin,cat,elephant,rat,"['stim3', 'stim4', 'stim6', 'stim1', 'stim7', 'stim8', 'stim2', 'stim5']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
bat,eagle,pigeon,cow,ant,owl,cat,monkey,elephant,"['stim5', 'stim1', 'stim4', 'stim2', 'stim6', 'stim7', 'stim3', 'stim8']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
ant,pigeon,ladybug,sparrow,spider,goldfish,monkey,eagle,snake,"['stim4', 'stim2', 'stim8', 'stim3', 'stim1', 'stim5', 'stim7', 'stim6']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
rat,tiger,frog,ant,mouse,lizard,cow,pigeon,hog,"['stim4', 'stim5', 'stim2', 'stim7', 'stim8', 'stim6', 'stim1', 'stim3']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
butterfly,giraffe,bluebird,duck,elephant,ladybug,goat,dolphin,hog,"['stim5', 'stim2', 'stim3', 'stim8', 'stim6', 'stim1', 'stim4', 'stim7']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
giraffe,tiger,pigeon,bear,cow,goldfish,crocodile,shark,eagle,"['stim3', 'stim4', 'stim1', 'stim7', 'stim6', 'stim8', 'stim5', 'stim2']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
rat,lizard,crocodile,dog,bluebird,tiger,duck,fox,sparrow,"['stim1', 'stim3', 'stim7', 'stim6', 'stim4', 'stim8', 'stim5', 'stim2']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
spider,giraffe,ladybug,rat,frog,duck,monkey,shark,butterfly,"['stim2', 'stim8', 'stim4', 'stim3', 'stim5', 'stim6', 'stim1', 'stim7']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
shark,mouse,tiger,dolphin,ant,duck,lizard,bluebird,butterfly,"['stim3', 'stim2', 'stim6', 'stim5', 'stim1', 'stim7', 'stim8', 'stim4']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
sheep,crocodile,snail,sparrow,bat,cow,pigeon,ladybug,bear,"['stim5', 'stim8', 'stim1', 'stim6', 'stim4', 'stim3', 'stim7', 'stim2']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
cow,lizard,eagle,frog,turkey,tiger,goldfish,sparrow,rat,"['stim5', 'stim4', 'stim1', 'stim8', 'stim2', 'stim7', 'stim3', 'stim6']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
tiger,monkey,elephant,sheep,giraffe,sparrow,dolphin,ladybug,cow,"['stim2', 'stim4', 'stim3', 'stim8', 'stim1', 'stim6', 'stim5', 'stim7']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
turkey,turtle,pigeon,bat,giraffe,cat,ant,shark,bluebird,"['stim2', 'stim8', 'stim5', 'stim4', 'stim1', 'stim3', 'stim7', 'stim6']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
sparrow,lizard,cow,frog,ant,sheep,tiger,duck,crocodile,"['stim1', 'stim7', 'stim8', 'stim3', 'stim5', 'stim4', 'stim2', 'stim6']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
snail,owl,dog,sparrow,turkey,lizard,goldfish,goat,frog,"['stim8', 'stim5', 'stim3', 'stim1', 'stim2', 'stim6', 'stim4', 'stim7']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
goat,sheep,horse,rat,spider,cow,duck,whale,mouse,"['stim1', 'stim2', 'stim5', 'stim6', 'stim3', 'stim8', 'stim7', 'stim4']",S7,1,2020_May_20_1604,word_exp,2020.1.0,None
