ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
bat,snake,lizard,snail,turtle,crocodile,fox,rat,sheep,"['stim7', 'stim6', 'stim8', 'stim4', 'stim3', 'stim2', 'stim1', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
bluebird,goldfish,dolphin,turtle,bat,frog,fox,crocodile,hog,"['stim4', 'stim5', 'stim6', 'stim8', 'stim2', 'stim7', 'stim3', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
horse,shark,butterfly,lizard,tiger,duck,dog,mouse,frog,"['stim4', 'stim1', 'stim6', 'stim7', 'stim5', 'stim3', 'stim8', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
whale,hog,bluebird,bat,spider,giraffe,tiger,pigeon,snail,"['stim5', 'stim6', 'stim1', 'stim7', 'stim2', 'stim3', 'stim8', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
fox,eagle,snake,bluebird,pigeon,dog,frog,sparrow,horse,"['stim5', 'stim8', 'stim1', 'stim4', 'stim3', 'stim7', 'stim2', 'stim6']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
goat,whale,ant,hog,eagle,bear,turtle,cow,ladybug,"['stim3', 'stim7', 'stim5', 'stim1', 'stim4', 'stim6', 'stim8', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
fox,duck,spider,crocodile,turkey,owl,snail,butterfly,shark,"['stim4', 'stim1', 'stim5', 'stim8', 'stim3', 'stim7', 'stim6', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
eagle,lizard,ladybug,turtle,shark,dog,goldfish,monkey,frog,"['stim5', 'stim7', 'stim3', 'stim8', 'stim1', 'stim4', 'stim2', 'stim6']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
goldfish,cat,elephant,cow,whale,monkey,spider,hog,lizard,"['stim6', 'stim8', 'stim1', 'stim7', 'stim5', 'stim3', 'stim2', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
giraffe,tiger,pigeon,bear,cow,goldfish,crocodile,shark,eagle,"['stim3', 'stim4', 'stim6', 'stim1', 'stim7', 'stim8', 'stim2', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
bluebird,frog,horse,lizard,cow,hog,monkey,bear,dog,"['stim1', 'stim3', 'stim8', 'stim5', 'stim6', 'stim4', 'stim2', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
owl,tiger,fox,shark,crocodile,horse,turtle,pigeon,bluebird,"['stim7', 'stim8', 'stim2', 'stim1', 'stim5', 'stim3', 'stim4', 'stim6']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
dog,dolphin,monkey,pigeon,turtle,cat,mouse,ant,shark,"['stim5', 'stim3', 'stim6', 'stim2', 'stim4', 'stim1', 'stim8', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
monkey,fox,tiger,shark,ant,rat,giraffe,cow,duck,"['stim1', 'stim2', 'stim5', 'stim8', 'stim7', 'stim6', 'stim3', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
lizard,sparrow,turtle,snake,shark,frog,bat,turkey,crocodile,"['stim5', 'stim2', 'stim3', 'stim8', 'stim4', 'stim7', 'stim6', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
eagle,cat,butterfly,whale,mouse,pigeon,duck,goat,hog,"['stim6', 'stim5', 'stim2', 'stim4', 'stim1', 'stim7', 'stim8', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sparrow,giraffe,bear,snake,dolphin,bat,tiger,sheep,goldfish,"['stim5', 'stim3', 'stim7', 'stim6', 'stim4', 'stim2', 'stim1', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
eagle,elephant,owl,ant,horse,fox,snake,dog,ladybug,"['stim2', 'stim7', 'stim5', 'stim6', 'stim4', 'stim1', 'stim8', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
tiger,frog,bluebird,bear,duck,butterfly,owl,turkey,spider,"['stim3', 'stim7', 'stim4', 'stim6', 'stim2', 'stim1', 'stim5', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
butterfly,rat,bear,dog,spider,ant,pigeon,goldfish,mouse,"['stim4', 'stim5', 'stim7', 'stim8', 'stim1', 'stim6', 'stim3', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
goat,monkey,snake,shark,fox,tiger,lizard,dog,pigeon,"['stim4', 'stim7', 'stim1', 'stim5', 'stim8', 'stim6', 'stim2', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
lizard,rat,fox,ant,spider,goldfish,dog,elephant,giraffe,"['stim1', 'stim2', 'stim6', 'stim8', 'stim7', 'stim4', 'stim3', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
elephant,shark,monkey,bat,snail,turkey,cat,tiger,butterfly,"['stim1', 'stim7', 'stim2', 'stim6', 'stim5', 'stim3', 'stim8', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
snake,bear,lizard,elephant,eagle,hog,cat,turkey,crocodile,"['stim2', 'stim8', 'stim6', 'stim7', 'stim5', 'stim1', 'stim4', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
goat,sheep,horse,rat,spider,cow,duck,whale,mouse,"['stim1', 'stim5', 'stim2', 'stim6', 'stim3', 'stim8', 'stim7', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
horse,fox,whale,tiger,mouse,eagle,monkey,bat,cow,"['stim8', 'stim1', 'stim6', 'stim3', 'stim2', 'stim4', 'stim7', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
cat,sheep,horse,monkey,fox,goat,elephant,dog,turtle,"['stim7', 'stim4', 'stim5', 'stim1', 'stim3', 'stim2', 'stim6', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
frog,snail,dog,spider,sheep,butterfly,goldfish,fox,lizard,"['stim8', 'stim1', 'stim6', 'stim3', 'stim2', 'stim7', 'stim4', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
dog,spider,snake,duck,sheep,crocodile,snail,horse,turkey,"['stim4', 'stim7', 'stim8', 'stim3', 'stim5', 'stim2', 'stim6', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
ladybug,crocodile,bluebird,horse,goldfish,turkey,butterfly,cow,sparrow,"['stim6', 'stim4', 'stim2', 'stim8', 'stim5', 'stim3', 'stim7', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
shark,crocodile,mouse,butterfly,giraffe,bat,sparrow,monkey,fox,"['stim1', 'stim4', 'stim7', 'stim8', 'stim5', 'stim2', 'stim6', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
duck,cow,turtle,frog,lizard,turkey,bear,tiger,pigeon,"['stim5', 'stim8', 'stim1', 'stim7', 'stim6', 'stim4', 'stim2', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
ant,pigeon,ladybug,sparrow,spider,goldfish,monkey,eagle,snake,"['stim2', 'stim4', 'stim5', 'stim3', 'stim1', 'stim7', 'stim8', 'stim6']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sheep,dog,hog,rat,dolphin,turkey,horse,goat,fox,"['stim7', 'stim2', 'stim8', 'stim1', 'stim6', 'stim3', 'stim5', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
snail,monkey,pigeon,duck,cat,turkey,fox,ladybug,sparrow,"['stim7', 'stim8', 'stim2', 'stim3', 'stim5', 'stim4', 'stim6', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
monkey,elephant,fox,goldfish,giraffe,mouse,lizard,goat,turkey,"['stim2', 'stim4', 'stim7', 'stim1', 'stim5', 'stim8', 'stim6', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
dolphin,eagle,dog,pigeon,hog,snail,turkey,cat,goldfish,"['stim8', 'stim7', 'stim2', 'stim4', 'stim3', 'stim6', 'stim1', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
crocodile,eagle,fox,monkey,dolphin,pigeon,dog,bat,mouse,"['stim4', 'stim3', 'stim2', 'stim6', 'stim7', 'stim5', 'stim1', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
monkey,bluebird,pigeon,butterfly,eagle,sheep,whale,snail,spider,"['stim5', 'stim6', 'stim4', 'stim2', 'stim1', 'stim3', 'stim8', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
shark,tiger,ladybug,hog,cow,goldfish,turtle,dolphin,horse,"['stim7', 'stim5', 'stim1', 'stim4', 'stim3', 'stim8', 'stim6', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
duck,monkey,snail,goat,fox,dolphin,cat,elephant,rat,"['stim8', 'stim6', 'stim4', 'stim3', 'stim1', 'stim5', 'stim7', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
snake,goat,bat,goldfish,dog,frog,tiger,duck,owl,"['stim5', 'stim2', 'stim8', 'stim7', 'stim4', 'stim1', 'stim6', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
owl,sheep,ladybug,mouse,whale,goldfish,goat,snail,sparrow,"['stim8', 'stim3', 'stim6', 'stim1', 'stim4', 'stim7', 'stim2', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
rat,snake,spider,sheep,butterfly,goat,cat,shark,turkey,"['stim6', 'stim8', 'stim5', 'stim3', 'stim1', 'stim7', 'stim4', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
lizard,pigeon,cat,owl,dolphin,mouse,tiger,duck,ladybug,"['stim1', 'stim5', 'stim7', 'stim8', 'stim3', 'stim2', 'stim6', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
bear,horse,turkey,giraffe,monkey,tiger,rat,hog,ladybug,"['stim3', 'stim1', 'stim7', 'stim5', 'stim4', 'stim2', 'stim6', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sheep,snake,hog,turtle,frog,dolphin,monkey,spider,owl,"['stim6', 'stim2', 'stim5', 'stim8', 'stim1', 'stim3', 'stim4', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
elephant,goat,sparrow,rat,crocodile,eagle,turtle,owl,ant,"['stim4', 'stim1', 'stim7', 'stim3', 'stim5', 'stim2', 'stim6', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
monkey,dog,cat,sheep,snake,frog,owl,horse,pigeon,"['stim3', 'stim1', 'stim7', 'stim2', 'stim6', 'stim8', 'stim4', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
ladybug,turtle,snake,frog,monkey,giraffe,dog,elephant,whale,"['stim1', 'stim3', 'stim2', 'stim6', 'stim4', 'stim5', 'stim7', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
bat,mouse,dog,owl,ladybug,cow,giraffe,bluebird,butterfly,"['stim1', 'stim7', 'stim3', 'stim2', 'stim5', 'stim6', 'stim8', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
turkey,horse,monkey,whale,spider,frog,hog,rat,bear,"['stim7', 'stim6', 'stim2', 'stim1', 'stim8', 'stim3', 'stim5', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
hog,bear,ladybug,goldfish,horse,sparrow,goat,fox,turkey,"['stim6', 'stim4', 'stim1', 'stim7', 'stim8', 'stim5', 'stim2', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
eagle,dolphin,owl,rat,spider,tiger,bluebird,bat,fox,"['stim2', 'stim6', 'stim7', 'stim3', 'stim8', 'stim1', 'stim5', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
mouse,pigeon,shark,duck,snail,horse,dog,tiger,ant,"['stim1', 'stim6', 'stim3', 'stim7', 'stim5', 'stim2', 'stim4', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
shark,cat,sheep,spider,frog,owl,pigeon,whale,rat,"['stim7', 'stim4', 'stim8', 'stim6', 'stim5', 'stim1', 'stim2', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
bat,tiger,snake,pigeon,duck,turkey,cat,horse,snail,"['stim3', 'stim4', 'stim5', 'stim8', 'stim2', 'stim6', 'stim7', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sparrow,whale,spider,rat,pigeon,turtle,mouse,elephant,horse,"['stim4', 'stim6', 'stim3', 'stim5', 'stim8', 'stim7', 'stim1', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
goldfish,snake,dolphin,ladybug,eagle,shark,frog,snail,turkey,"['stim6', 'stim7', 'stim2', 'stim5', 'stim1', 'stim3', 'stim8', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sheep,ant,bluebird,butterfly,duck,cow,goldfish,elephant,bat,"['stim5', 'stim7', 'stim8', 'stim4', 'stim2', 'stim3', 'stim6', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
cow,ant,owl,bear,horse,giraffe,butterfly,cat,hog,"['stim4', 'stim8', 'stim3', 'stim5', 'stim7', 'stim2', 'stim6', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sheep,crocodile,snail,sparrow,bat,cow,pigeon,ladybug,bear,"['stim5', 'stim8', 'stim1', 'stim3', 'stim4', 'stim6', 'stim2', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
mouse,bear,butterfly,ladybug,lizard,monkey,sparrow,fox,hog,"['stim6', 'stim7', 'stim5', 'stim8', 'stim1', 'stim4', 'stim2', 'stim3']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
dolphin,owl,whale,monkey,butterfly,eagle,pigeon,elephant,lizard,"['stim2', 'stim8', 'stim3', 'stim7', 'stim5', 'stim1', 'stim6', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
turkey,monkey,duck,bat,tiger,eagle,horse,ant,ladybug,"['stim2', 'stim5', 'stim3', 'stim1', 'stim4', 'stim6', 'stim8', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
giraffe,bat,duck,crocodile,pigeon,monkey,goat,turkey,ladybug,"['stim6', 'stim5', 'stim3', 'stim7', 'stim2', 'stim4', 'stim1', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
cat,cow,sheep,dolphin,snake,dog,butterfly,snail,hog,"['stim5', 'stim2', 'stim8', 'stim1', 'stim3', 'stim4', 'stim7', 'stim6']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
hog,goat,frog,pigeon,whale,dolphin,duck,lizard,horse,"['stim1', 'stim8', 'stim6', 'stim5', 'stim4', 'stim3', 'stim7', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
bear,cat,ant,lizard,owl,horse,pigeon,sparrow,giraffe,"['stim5', 'stim1', 'stim8', 'stim4', 'stim6', 'stim7', 'stim3', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
rat,horse,whale,turtle,ladybug,sheep,bat,cat,eagle,"['stim6', 'stim7', 'stim8', 'stim5', 'stim1', 'stim2', 'stim3', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
horse,sparrow,dolphin,elephant,snake,bear,monkey,pigeon,cow,"['stim5', 'stim8', 'stim6', 'stim3', 'stim2', 'stim4', 'stim1', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
pigeon,crocodile,bear,bluebird,turkey,elephant,mouse,owl,shark,"['stim4', 'stim3', 'stim7', 'stim6', 'stim2', 'stim1', 'stim8', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sparrow,ladybug,fox,dog,goat,goldfish,owl,butterfly,dolphin,"['stim6', 'stim7', 'stim5', 'stim3', 'stim2', 'stim4', 'stim8', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
frog,rat,crocodile,eagle,bluebird,mouse,fox,goat,butterfly,"['stim2', 'stim5', 'stim1', 'stim4', 'stim3', 'stim8', 'stim6', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
elephant,goldfish,cow,spider,horse,snake,duck,pigeon,fox,"['stim2', 'stim4', 'stim8', 'stim6', 'stim7', 'stim5', 'stim3', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
hog,snail,cat,bear,mouse,elephant,sparrow,owl,bluebird,"['stim3', 'stim2', 'stim5', 'stim4', 'stim7', 'stim6', 'stim8', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
shark,mouse,tiger,dolphin,ant,duck,lizard,bluebird,butterfly,"['stim3', 'stim2', 'stim6', 'stim5', 'stim7', 'stim1', 'stim8', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
rat,butterfly,ant,bear,snail,giraffe,elephant,pigeon,snake,"['stim7', 'stim8', 'stim3', 'stim5', 'stim6', 'stim4', 'stim1', 'stim2']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
crocodile,ladybug,sheep,dolphin,turkey,pigeon,goat,cow,goldfish,"['stim3', 'stim7', 'stim2', 'stim6', 'stim4', 'stim5', 'stim8', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
dolphin,cow,shark,frog,sparrow,monkey,horse,whale,snake,"['stim2', 'stim7', 'stim6', 'stim1', 'stim8', 'stim3', 'stim5', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
sheep,snake,cat,mouse,shark,owl,tiger,elephant,bluebird,"['stim6', 'stim7', 'stim4', 'stim2', 'stim5', 'stim8', 'stim3', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
tiger,ant,sparrow,crocodile,bat,dolphin,whale,dog,fox,"['stim3', 'stim5', 'stim7', 'stim8', 'stim6', 'stim4', 'stim2', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
cow,monkey,bear,dolphin,tiger,dog,ant,fox,eagle,"['stim4', 'stim2', 'stim3', 'stim1', 'stim7', 'stim5', 'stim8', 'stim6']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
frog,elephant,dolphin,eagle,monkey,ladybug,whale,shark,rat,"['stim8', 'stim3', 'stim4', 'stim2', 'stim7', 'stim1', 'stim6', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
butterfly,eagle,mouse,duck,fox,goldfish,frog,ladybug,cow,"['stim7', 'stim6', 'stim2', 'stim3', 'stim1', 'stim4', 'stim8', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
butterfly,giraffe,bluebird,duck,elephant,ladybug,goat,dolphin,hog,"['stim5', 'stim2', 'stim3', 'stim6', 'stim8', 'stim7', 'stim1', 'stim4']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
hog,turtle,shark,snake,bat,eagle,crocodile,monkey,giraffe,"['stim7', 'stim8', 'stim2', 'stim6', 'stim5', 'stim4', 'stim3', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
rat,owl,goldfish,turtle,duck,crocodile,dolphin,monkey,ladybug,"['stim1', 'stim4', 'stim7', 'stim6', 'stim5', 'stim3', 'stim2', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
pigeon,dolphin,cat,cow,snail,ant,spider,rat,goldfish,"['stim7', 'stim2', 'stim3', 'stim1', 'stim4', 'stim8', 'stim6', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
snail,butterfly,bear,snake,bat,whale,eagle,hog,elephant,"['stim1', 'stim4', 'stim3', 'stim6', 'stim7', 'stim2', 'stim8', 'stim5']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
spider,giraffe,ladybug,rat,frog,duck,monkey,shark,butterfly,"['stim8', 'stim2', 'stim4', 'stim3', 'stim5', 'stim6', 'stim7', 'stim1']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
goat,tiger,turkey,owl,bat,sparrow,frog,monkey,goldfish,"['stim7', 'stim1', 'stim3', 'stim2', 'stim4', 'stim5', 'stim6', 'stim8']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
bat,goldfish,giraffe,dog,frog,spider,shark,whale,hog,"['stim4', 'stim5', 'stim1', 'stim3', 'stim8', 'stim6', 'stim2', 'stim7']",S1,9,2020_May_30_1202,word_exp,2020.1.0,None
